Word  actual_tag  prediction
pale  O  O
yellowish  O  O
grey  O  O
sandy  O  O
silt  O  O
fill  O  O
of  O  O
[  O  O
912  O  O
]  O  O
appeared  O  O
to  O  O
be  O  O
identical  O  O
to  O  O
the  O  O
fill  O  O
of  O  O
[  O  O
821  O  O
]  O  O
obscuring  O  O
the  O  O
relationship  O  O
between  O  O
the  O  O
two  O  O
ditches  B-CON  B-CON
.  O  O

However  O  O
the  O  O
gully  B-CON  B-CON
[  O  O
912  O  O
]  O  O
was  O  O
only  O  O
a  O  O
0.04m  O  O
deep  O  O
at  O  O
this  O  O
point  O  O
,  O  O
over  O  O
0.70m  O  O
shallower  O  O
than  O  O
the  O  O
larger  O  O
ditch  B-CON  B-CON
[  O  O
821  O  O
]  O  O
and  O  O
the  O  O
finds  O  O
(  O  O
prehistoric  B-PER  B-PER
pottery  B-MAT  B-ART
sherds  B-ART  I-ART
and  O  O
a  O  O
flint  B-MAT  B-MAT
flake  B-ART  B-ART
)  O  O
predated  O  O
many  O  O
of  O  O
those  O  O
recovered  O  O
from  O  O
ditch  B-CON  B-CON
[  O  O
821  O  O
]  O  O
.  O  O

Parallel  O  O
to  O  O
ditch  B-CON  B-CON
[  O  O
912  O  O
]  O  O
on  O  O
the  O  O
northwest  O  O
side  O  O
was  O  O
a  O  O
further  O  O
prehistoric  B-PER  B-PER
ditch  B-CON  B-CON
[  O  O
819  O  O
]  O  O
.  O  O

This  O  O
was  O  O
aligned  O  O
northwest  O  O
to  O  O
southwest  O  O
with  O  O
a  O  O
curved  O  O
right  O  O
angle  O  O
corner  O  O
and  O  O
a  O  O
southwest  O  O
to  O  O
northeast  O  O
extension  O  O
.  O  O

The  O  O
shallow  O  O
tapered  O  O
northwest  O  O
terminal  O  O
was  O  O
fairly  O  O
diminutive  O  O
in  O  O
comparison  O  O
to  O  O
the  O  O
0.30m  O  O
deep  O  O
corner  O  O
with  O  O
its  O  O
vertical  O  O
sides  O  O
and  O  O
roughly  O  O
concave  O  O
base  O  O
.  O  O

The  O  O
rounded  O  O
northeast  O  O
terminal  O  O
was  O  O
0.26m  O  O
deep  O  O
.  O  O

The  O  O
ground  O  O
surface  O  O
was  O  O
probably  O  O
higher  O  O
towards  O  O
the  O  O
northwest  O  O
hence  O  O
the  O  O
greater  O  O
level  O  O
of  O  O
truncation  O  O
in  O  O
that  O  O
area  O  O
.  O  O

Prehistoric  B-PER  B-PER
pottery  B-MAT  B-ART
sherds  B-ART  I-ART
,  O  O
fire  O  B-ART
cracked  O  I-ART
flint  B-ART  I-ART
and  O  O
a  O  O
flint  B-MAT  B-MAT
flake  B-ART  B-ART
were  O  O
recovered  O  O
from  O  O
the  O  O
grey  O  O
to  O  O
greyish  O  O
yellow  O  O
,  O  O
silty  O  O
sandy  O  O
fill  O  O
.  O  O

None  O  O
of  O  O
these  O  O
finds  O  O
could  O  O
be  O  O
dated  O  O
to  O  O
a  O  O
specific  O  O
prehistoric  B-PER  B-PER
period  I-PER  I-PER
.  O  O

A  O  O
narrow  O  O
gully  B-CON  O
[  O  O
820  O  O
]  O  O
almost  O  O
parallel  O  O
with  O  O
the  O  O
northwest-southeast  O  O
part  O  O
of  O  O
ditch  B-CON  B-CON
[  O  O
819  O  O
]  O  O
appeared  O  O
to  O  O
terminate  O  O
at  O  O
the  O  O
edge  O  O
of  O  O
[  O  O
819  O  O
]  O  O
.  O  O

Considering  O  O
the  O  O
base  O  O
of  O  O
the  O  O
gully  B-CON  O
was  O  O
much  O  O
higher  O  O
than  O  O
the  O  O
ditch  B-CON  B-CON
it  O  O
might  O  O
have  O  O
cut  O  O
into  O  O
the  O  O
top  O  O
of  O  O
ditch  B-CON  B-CON
when  O  O
the  O  O
full  O  O
depth  O  O
of  O  O
each  O  O
feature  O  O
survived  O  O
.  O  O

It  O  O
was  O  O
possible  O  O
this  O  O
gully  B-CON  B-CON
was  O  O
not  O  O
purposefully  O  O
cut  O  O
in  O  O
relation  O  O
to  O  O
[  O  O
819  O  O
]  O  O
but  O  O
not  O  O
enough  O  O
evidence  O  O
survived  O  O
to  O  O
ascertain  O  O
which  O  O
feature  O  O
predated  O  O
the  O  O
other  O  O
.  O  O

The  O  O
brownish  O  O
grey  O  O
to  O  O
yellowish  O  O
brown  O  O
sandy  O  O
silt  O  O
fill  O  O
was  O  O
absent  O  O
of  O  O
finds  O  O
.  O  O

Roman  B-PER  B-PER
Although  O  O
Roman  B-PER  B-PER
finds  O  O
and  O  O
features  O  O
were  O  O
discovered  O  O
during  O  O
evaluation  O  O
work  O  O
(  O  O
Newham  B-LOC  O
Museum  O  O
Service  O  O
1995  B-PER  B-PER
)  O  O
at  O  O
the  O  O
northern  O  O
end  O  O
of  O  O
the  O  O
site  O  O
little  O  O
evidence  O  O
of  O  O
-  O  O
-  O  O
{  O  O
Deleted  O  O
:  O  O
(  O  O
which  O  O
eval  O  O
work  O  O
?  O  O
)  O  O

Roman  B-PER  B-PER
activity  O  O
was  O  O
during  O  O
the  O  O
Phase  O  O
7  O  O
and  O  O
8  O  O
work  O  O
.  O  O

The  O  O
Romano-British  B-PER  B-PER
f  O  O
Formatted  O  O
:  O  O
Highlight  O  O
uncovered  O  O
period  O  O
spanned  O  O
a  O  O
date  O  O
range  O  O
from  O  O
AD43-450  B-PER  O
.  O  O

The  O  O
evidence  O  O
from  O  O
this  O  O
area  O  O
was  O  O
too  O  O
sparse  O  O
to  O  O
define  O  O
the  O  O
Roman  B-PER  B-PER
activity  O  O
to  O  O
a  O  O
specific  O  O
era  O  O
though  O  O
a  O  O
middle  B-PER  B-PER
period  I-PER  I-PER
date  O  O
is  O  O
estimated  O  O
for  O  O
the  O  O
building  B-ART  O
material  I-ART  O
from  O  O
one  O  O
ditch  B-CON  B-CON
.  O  O

Crossing  O  O
the  O  O
entire  O  O
area  O  O
from  O  O
the  O  O
west  O  O
limit  O  O
of  O  O
excavation  O  O
to  O  O
the  O  O
southeast  O  O
limit  O  O
of  O  O
excavation  O  O
on  O  O
an  O  O
approximate  O  O
northwest  O  O
to  O  O
southeast  O  O
alignment  O  O
was  O  O
a  O  O
215m  O  O
long  O  O
linear  B-CON  B-CON
ditch  I-CON  I-CON
[  O  O
821  O  O
]  O  O
.  O  O

The  O  O
fill  O  O
was  O  O
moderately  O  O
compacted  O  O
light  O  O
greyish  O  O
yellowish  O  O
brown  O  O
fine  O  O
silty  O  O
sand  O  O
containing  O  O
very  O  O
few  O  O
finds  O  O
and  O  O
only  O  O
occasional  O  O
small  O  O
to  O  O
medium  O  O
rounded  O  O
to  O  O
sub-angular  O  O
stones  O  O
inclusions  O  O
.  O  O

The  O  O
cut  O  O
had  O  O
gradually  O  O
sloping  O  O
sides  O  O
with  O  O
a  O  O
slightly  O  O
concave  O  O
base  O  O
although  O  O
the  O  O
angle  O  O
of  O  O
the  O  O
sides  O  O
and  O  O
the  O  O
curvature  O  O
of  O  O
the  O  O
base  O  O
varied  O  O
slightly  O  O
along  O  O
the  O  O
length  O  O
.  O  O

The  O  O
width  O  O
varied  O  O
from  O  O
0.70m  O  O
to  O  O
1.65m  O  O
,  O  O
the  O  O
depth  O  O
also  O  O
varied  O  O
around  O  O
the  O  O
0.40m  O  O
to  O  O
only  O  O
0.26m  O  O
towards  O  O
the  O  O
centre  O  O
of  O  O
the  O  O
ditch  B-CON  B-CON
.  O  O

The  O  O
varied  O  O
width  O  O
and  O  O
depth  O  O
may  O  O
partially  O  O
have  O  O
been  O  O
caused  O  O
by  O  O
truncation  O  O
however  O  O
it  O  O
may  O  O
also  O  O
been  O  O
the  O  O
result  O  O
of  O  O
recutting  O  O
activity  O  O
.  O  O

One  O  O
recut  O  B-ART
[  O  O
846  O  O
]  O  O
was  O  O
visible  O  O
in  O  O
a  O  O
section  O  O
excavated  O  O
across  O  O
the  O  O
ditch  B-CON  B-CON
just  O  O
northwest  O  O
of  O  O
the  O  O
central  O  O
shallow  O  O
area  O  O
.  O  O

Cut  O  O
[  O  O
846  O  O
]  O  O
reflected  O  O
the  O  O
average  O  O
1.20m  O  O
width  O  O
and  O  O
was  O  O
0.45m  O  O
deep  O  O
with  O  O
a  O  O
similar  O  O
profile  O  O
to  O  O
most  O  O
of  O  O
the  O  O
ditch  B-CON  B-CON
.  O  O

It  O  O
truncated  O  O
an  O  O
earlier  O  O
0.30m  O  O
deep  O  O
cut  O  O
[  O  O
854  O  O
]  O  O
on  O  O
the  O  O
southwest  O  O
side  O  O
increasing  O  O
the  O  O
width  O  O
to  O  O
1.80m  O  O
and  O  O
slightly  O  O
altering  O  O
the  O  O
alignment  O  O
.  O  O

WATCHING  O  O
BRIEFREPORT  O  O
the  O  O
ditch  B-CON  O
open  O  O
during  O  O
its  O  O
use  O  O
or  O  O
perhaps  O  O
were  O  O
just  O  O
the  O  O
result  O  O
of  O  O
different  O  O
episodes  O  O
of  O  O
cutting  O  O
the  O  O
original  O  O
ditch  B-CON  B-CON
.  O  O

The  O  O
rounded  O  O
northern  O  O
terminal  O  O
was  O  O
located  O  O
fairly  O  O
close  O  O
to  O  O
ditch  B-CON  B-CON
[  O  O
817  O  O
]  O  O
(  O  O
described  O  O
above  O  O
)  O  O
.  O  O

Low  O  O
down  O  O
in  O  O
the  O  O
fill  O  O
towards  O  O
the  O  O
north  O  O
end  O  O
was  O  O
found  O  O
a  O  O
large  O  O
concentration  O  O
of  O  O
Middle  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
sherds  O  I-ART
probably  O  O
from  O  O
the  O  O
same  O  O
pot  B-ART  B-ART
or  O  O
pots  B-ART  O
of  O  O
identical  O  O
fabric  O  O
.  O  O

Further  O  O
south  O  O
along  O  O
the  O  O
trench  O  O
,  O  O
well  O  O
within  O  O
the  O  O
fill  O  O
,  O  O
were  O  O
found  O  O
small  O  O
fragments  O  O
of  O  O
Roman  B-PER  B-PER
colour  O  O
coat  O  O
ware  B-ART  O
.  O  O

If  O  O
the  O  O
ditch  B-CON  B-CON
were  O  O
dated  O  O
to  O  O
the  O  O
same  O  O
period  O  O
as  O  O
the  O  O
latest  O  O
finds  O  O
then  O  O
it  O  O
must  O  O
have  O  O
been  O  O
Romano  B-PER  O
British  I-PER  O
which  O  O
may  O  O
explain  O  O
the  O  O
difference  O  O
in  O  O
orientation  O  O
.  O  O

The  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
would  O  O
therefore  O  O
be  O  O
residual  O  O
.  O  O

Alternatively  O  O
the  O  O
Roman  B-PER  B-PER
pottery  B-ART  B-ART
sherds  B-ART  I-ART
were  O  O
deposited  O  O
in  O  O
an  O  O
earlier  O  B-PER
Bronze  B-PER  I-PER
Age  I-PER  I-PER
ditch  B-CON  B-CON
through  O  O
animal  B-SPE  O
burrowing  O  O
or  O  O
bioturbation  O  O
.  O  O

No  O  O
obvious  O  O
signs  O  O
of  O  O
disturbance  O  O
were  O  O
visible  O  O
so  O  O
the  O  O
former  O  O
theory  O  O
seems  O  O
more  O  O
feasible  O  O
.  O  O

Both  O  O
Roman  B-PER  B-PER
ditches  B-CON  B-CON
therefore  O  O
contained  O  O
sherds  B-ART  B-ART
of  O  O
Middle  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
perhaps  O  O
because  O  O
the  O  O
evidence  O  O
from  O  O
that  O  O
period  O  O
was  O  O
more  O  O
widely  O  O
spread  O  O
during  O  O
the  O  O
Roman  B-PER  B-PER
times  O  O
than  O  O
it  O  O
is  O  O
now  O  O
and  O  O
the  O  O
Romans  B-PER  O
were  O  O
utilising  O  O
for  O  O
fields  O  O
the  O  O
domestic  O  O
and  O  O
agricultural  O  O
environment  O  O
of  O  O
the  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
.  O  O

WATCHING  O  O
BRIEFREPORT  O  O
Post  B-PER  B-PER
Medieval  I-PER  I-PER
Two  O  O
ditches  B-CON  B-CON
[  O  O
705  O  O
and  O  O
748  O  O
]  O  O
and  O  O
a  O  O
post  B-CON  O
hole  I-CON  O
[  O  O
954  O  O
]  O  O
were  O  O
dated  O  O
as  O  O
post-Medieval  B-PER  B-PER
on  O  O
the  O  O
basis  O  O
of  O  O
the  O  O
finds  O  O
recovered  O  O
from  O  O
the  O  O
fills  O  O
.  O  O

Ditch  B-CON  B-CON
[  O  O
705  O  O
]  O  O
was  O  O
clearly  O  O
visible  O  O
from  O  O
the  O  O
top  O  O
of  O  O
the  O  O
subsoil  O  O
and  O  O
crossed  O  O
the  O  O
site  O  O
from  O  O
approximately  O  O
northwest  O  O
to  O  O
southeast  O  O
truncating  O  O
ditch  B-CON  B-CON
[  O  O
866  O  O
]  O  O
where  O  O
[  O  O
705  O  O
]  O  O
turned  O  O
a  O  O
corner  O  O
to  O  O
the  O  O
southwest  O  O
and  O  O
continued  O  O
into  O  O
the  O  O
limit  O  O
of  O  O
excavation  O  O
.  O  O

Ditch  B-CON  B-CON
[  O  O
748  O  O
]  O  O
was  O  O
positioned  O  O
almost  O  O
parallel  O  O
to  O  O
the  O  O
latter  O  O
part  O  O
of  O  O
[  O  O
705  O  O
]  O  O
and  O  O
was  O  O
23m  O  O
in  O  O
length  O  O
,  O  O
continuing  O  O
into  O  O
the  O  O
limit  O  O
of  O  O
excavation  O  O
at  O  O
the  O  O
west  O  O
end  O  O
.  O  O

These  O  O
were  O  O
probably  O  O
all  O  O
field  O  O
boundary  O  O
ditches  B-CON  B-CON
.  O  O

The  O  O
oval  O  O
post  B-CON  O
hole  I-CON  O
[  O  O
954  O  O
]  O  O
was  O  O
situated  O  O
just  O  O
beyond  O  O
the  O  O
southern  O  O
extent  O  O
of  O  O
[  O  O
748  O  O
]  O  O
.  O  O

A  O  O
consolidated  O  O
spread  O  O
of  O  O
post-Medieval  B-PER  B-PER
debris  O  O
[  O  O
712  O  O
]  O  O
was  O  O
also  O  O
found  O  O
below  O  O
the  O  O
topsoil  O  O
[  O  O
700  O  O
]  O  O
and  O  O
on  O  O
top  O  O
of  O  O
the  O  O
subsoil  O  O
[  O  O
701  O  O
]  O  O
confirming  O  O
a  O  O
post-Medieval  B-PER  B-PER
date  O  O
for  O  O
the  O  O
topsoil  O  O
.  O  O

Post-Medieval  B-PER  B-PER
and  O  O
prehistoric  B-PER  B-PER
finds  O  O
including  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-MAT  B-ART
sherds  B-ART  I-ART
were  O  O
recovered  O  O
from  O  O
the  O  O
subsoil  O  O
layer  O  O
which  O  O
was  O  O
probably  O  O
disturbed  O  O
by  O  O
activity  O  O
in  O  O
the  O  O
topsoil  O  O
and  O  O
would  O  O
have  O  O
built  O  O
up  O  O
gradually  O  O
.  O  O

A  O  O
few  O  O
solitary  O  O
features  O  O
with  O  O
firm  O  O
whitish  O  O
grey  O  O
sandy  O  O
silty  O  O
fills  O  O
were  O  O
found  O  O
across  O  O
the  O  O
site  O  O
[  O  O
711  O  O
,  O  O
721  O  O
,  O  O
742  O  O
,  O  O
753  O  O
,  O  O
850  O  O
and  O  O
938  O  O
]  O  O
.  O  O

These  O  O
were  O  O
probably  O  O
tree  B-CON  B-SPE
throws  I-CON  O
or  O  O
solution  O  O
hollows  O  O
based  O  O
on  O  O
their  O  O
irregular  O  O
shapes  O  O
and  O  O
the  O  O
difference  O  O
of  O  O
the  O  O
fills  O  O
to  O  O
those  O  O
of  O  O
the  O  O
archaeological  O  O
features  O  O
in  O  O
this  O  O
area  O  O
.  O  O

Residual  O  B-ART
prehistoric  B-PER  I-ART
pottery  B-ART  I-ART
sherds  B-ART  I-ART
were  O  O
found  O  O
in  O  O
one  O  O
of  O  O
these  O  O
features  O  O
[  O  O
742  O  O
]  O  O
.  O  O

Cut  B-CON  O
[  O  O
918  O  O
]  O  O
towards  O  O
the  O  O
southeast  O  O
limit  O  O
of  O  O
excavation  O  O
,  O  O
contained  O  O
an  O  O
irregular  O  O
shaped  O  O
thin  O  O
piece  O  O
of  O  O
wood  O  O
[  O  O
919  O  O
]  O  O
within  O  O
the  O  O
fill  O  O
[  O  O
917  O  O
]  O  O
and  O  O
may  O  O
have  O  O
been  O  O
the  O  O
remnant  O  O
of  O  O
another  O  O
post-Medieval  B-PER  B-PER
tree-throw-hole  B-CON  B-CON
.  O  O

One  O  O
animal  B-SPE  O
burrow  B-CON  O
[  O  O
949  O  O
]  O  O
was  O  O
also  O  O
recorded  O  O
that  O  O
was  O  O
originally  O  O
thought  O  O
to  O  O
be  O  O
a  O  O
post  B-CON  O
hole  I-CON  O
.  O  O

4.2  O  O
Finds  O  O
The  O  O
finds  O  O
from  O  O
each  O  O
feature  O  O
have  O  O
been  O  O
discussed  O  O
within  O  O
the  O  O
descriptions  O  O
above  O  O
.  O  O

For  O  O
a  O  O
detailed  O  O
breakdown  O  O
of  O  O
finds  O  O
from  O  O
each  O  O
fill  O  O
see  O  O
Appendix  O  O
B  O  O
.  O  O

For  O  O
specialist  O  O
reports  O  O
on  O  O
the  O  O
specific  O  O
types  O  O
of  O  O
finds  O  O
see  O  O
Appendix  O  O
C  O  O
,  O  O
Pottery  B-ART  B-ART
;  O  O
Appendix  O  O
D  O  O
,  O  O
Struck  B-ART  O
and  I-ART  O
Worked  I-ART  B-ART
Flint  I-ART  I-ART
;  O  O
Appendix  O  O
E  O  O
,  O  O
Ceramic  B-ART  B-ART
Building  I-ART  I-ART
Material  I-ART  I-ART
and  O  O
Appendix  O  O
F  O  O
,  O  O
Fired  B-ART  B-ART
Clay  I-ART  I-ART
.  O  O

The  O  O
burnt  O  O
flint  B-ART  B-ART
was  O  O
weighed  O  O
and  O  O
then  O  O
discarded  O  O
;  O  O
all  O  O
other  O  O
finds  O  O
have  O  O
been  O  O
retained  O  O
.  O  O

4.3  O  O
Environmental  O  O
evidence  O  O
-  O  O
-  O  O
-f  O  O
Deleted  O  O
:  O  O
(  O  O
by  O  O
whom  O  O
?  O  O
)  O  O

Five  O  O
deposits  O  O
were  O  O
selected  O  O
for  O  O
environmental  O  O
sampling  O  O
.  O  O

Thesewere  O  O
sent  O  O
for  O  O
specialist  O  O
analysis  O  O
to  O  O
A.  O  O
Vaughan-Williams  O  O
(  O  O
Archaeoscape  O  O
,  O  O
University  O  O
of  O  O
London  B-LOC  B-LOC
)  O  O
andare  O  O
described  O  O
in  O  O
detail  O  O
in  O  O
Appendix  O  O
G.  O  O
Four  O  O
ofth  O  O
e  O  O
sampleswere  O  O
taken  O  O
from  O  O
the  O  O
-  O  O
-  O  O
-  O  O
-f  O  O
Deleted  O  O
:  O  O
fills  O  O
of  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
pits  B-CON  B-CON
[  O  O
732  O  O
,  O  O
733  O  O
,  O  O
739  O  O
and  O  O
773  O  O
]  O  O
and  O  O
one  O  O
was  O  O
from  O  O
a  O  O
small  O  O
pit  B-CON  B-CON
feature  O  O
of  O  O
possible  O  O
post-Medieval  B-PER  B-PER
date  O  O
[  O  O
fill  O  O
917  O  O
,  O  O
cut  O  O
918  O  O
]  O  O
.  O  O

The  O  O
latter  O  O
sample  O  O
supported  O  O
a  O  O
post-Medieval  B-PER  B-PER
date  O  O
through  O  O
the  O  O
presence  O  O
of  O  O
charred  O  B-ART
seeds  B-ART  I-ART
of  O  O
typically  O  O
modern  B-PER  B-PER
plants  O  O
and  O  O
common  O  O
weeds  O  O
.  O  O

All  O  O
the  O  O
other  O  O
samples  O  O
also  O  O
contained  O  O
a  O  O
few  O  O
modern  O  B-PER
seeds  B-ART  B-ART
as  O  O
a  O  O
result  O  O
of  O  O
farming  O  O
activity  O  O
in  O  O
the  O  O
overlying  O  O
subsoil  O  O
and  O  O
topsoil  O  O
.  O  O

The  O  O
only  O  O
sample  O  O
that  O  O
revealed  O  O
any  O  O
evidence  O  O
other  O  O
than  O  O
these  O  O
modern  O  B-PER
seeds  B-ART  B-ART
and  O  O
some  O  O
charcoal  B-ART  B-ART
fragments  O  O
was  O  O
that  O  O
from  O  O
layer  O  O
[  O  O
773  O  O
]  O  O
from  O  O
pit  B-CON  B-CON
[  O  O
774  O  O
]  O  O
,  O  O
consisting  O  O
of  O  O
occasional  O  O
charred  O  O
grains  B-ART  B-ART
of  O  O
barley  B-SPE  B-SPE
and  O  O
wheat  B-SPE  B-SPE
.  O  O

The  O  O
results  O  O
proved  O  O
to  O  O
be  O  O
of  O  O
limited  O  O
value  O  O
and  O  O
no  O  O
further  O  O
work  O  O
is  O  O
recommended  O  O
.  O  O

WATCHING  O  O
BRIEFREPORT  O  O
CONCLUSION  O  O
The  O  O
results  O  O
from  O  O
the  O  O
Phase  O  O
7  O  O
and  O  O
8  O  O
watching  O  O
brief  O  O
supported  O  O
previous  O  O
evidence  O  O
from  O  O
the  O  O
site  O  O
that  O  O
the  O  O
landscape  O  O
had  O  O
been  O  O
in  O  O
use  O  O
from  O  O
the  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
and  O  I-PER
developed  O  I-PER
through  O  I-PER
the  O  I-PER
Iron  B-PER  I-PER
Age  I-PER  I-PER
and  O  O
into  O  O
the  O  O
Roman  B-PER  B-PER
period  I-PER  I-PER
.  O  O

The  O  O
earliest  O  O
dating  O  O
evidence  O  O
from  O  O
this  O  O
phase  O  O
of  O  O
work  O  O
comprised  O  O
of  O  O
a  O  O
small  O  O
quantity  O  O
of  O  O
fineware  O  B-ART
Beaker  B-PER  I-ART
pottery  B-ART  I-ART
from  O  O
two  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
pits  B-CON  B-CON
located  O  O
towards  O  O
the  O  O
southwesterly  O  O
edge  O  O
of  O  O
the  O  O
area  O  O
.  O  O

This  O  O
early  O  O
pottery  B-ART  B-ART
was  O  O
found  O  O
with  O  O
Middle  B-PER  B-PER
and  O  I-PER
Later  B-PER  I-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
or  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-MAT  B-ART
sherds  B-ART  I-ART
in  O  O
fills  O  O
of  O  O
compacted  O  O
redeposited  O  O
natural  O  O
.  O  O

One  O  O
of  O  O
these  O  O
pits  B-CON  B-CON
also  O  O
contained  O  O
the  O  O
only  O  O
Later  B-PER  O
Bronze  I-PER  B-PER
Age  I-PER  I-PER
loomweight  B-ART  O
found  O  O
in  O  O
this  O  O
phase  O  O
.  O  O

The  O  O
Beaker  B-PER  B-ART
pottery  B-ART  I-ART
possibly  O  O
came  O  O
from  O  O
disturbed  O  O
burials  B-CON  O
in  O  O
the  O  O
area  O  O
(  O  O
see  O  O
Appendix  O  O
C  O  O
)  O  O
.  O  O

This  O  O
early  O  O
,  O  O
possibly  O  B-ART
burial  B-CON  I-ART
related  O  I-ART
pottery  B-ART  I-ART
combined  O  O
with  O  O
the  O  O
unusual  O  O
nature  O  O
of  O  O
the  O  O
multi-layered  O  O
fill  O  O
,  O  O
the  O  O
presence  O  O
of  O  O
a  O  O
loomweight  B-ART  B-ART
and  O  O
the  O  O
location  O  O
of  O  O
these  O  O
features  O  O
at  O  O
the  O  O
very  O  O
southwestern  O  O
edge  O  O
of  O  O
activity  O  O
in  O  O
the  O  O
Phase  O  O
7  O  O
and  O  O
8  O  O
area  O  O
suggests  O  O
their  O  O
use  O  O
may  O  O
have  O  O
had  O  O
a  O  O
ritual  O  O
focus  O  O
.  O  O

The  O  O
process  O  O
of  O  O
infilling  O  O
these  O  O
features  O  O
on  O  O
more  O  O
than  O  O
one  O  O
occasion  O  O
indicates  O  O
the  O  O
ritual  O  O
significance  O  O
was  O  O
sustained  O  O
over  O  O
a  O  O
period  O  O
.  O  O

A  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
broken  O  O
ditch  B-CON  B-CON
aligned  O  O
northwest  O  O
to  O  O
southeast  O  O
with  O  O
a  O  O
few  O  O
Middle  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
sherds  B-ART  I-ART
incorporated  O  O
in  O  O
the  O  O
fill  O  O
appeared  O  O
to  O  O
be  O  O
the  O  O
earliest  O  O
linear  B-CON  B-CON
feature  O  O
from  O  O
this  O  O
area  O  O
.  O  O

The  O  O
structure  O  O
(  O  O
or  O  O
possibly  O  O
two  O  O
)  O  O
with  O  O
an  O  O
associated  O  O
gully  B-CON  O
and  O  O
the  O  O
large  O  O
pit  B-CON  O
attest  O  O
to  O  O
the  O  O
development  O  O
of  O  O
the  O  O
site  O  O
through  O  O
the  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
.  O  O

Nearby  O  O
several  O  O
firepits  B-CON  O
and  O  O
other  O  O
small  O  O
pits  B-CON  B-CON
containing  O  O
fire  O  O
cracked  O  O
flint  B-ART  O
appeared  O  O
to  O  O
be  O  O
associated  O  O
and  O  O
suggest  O  O
this  O  O
is  O  O
all  O  O
within  O  O
a  O  O
domestic  O  O
setting  O  O
.  O  O

A  O  O
large  O  O
pit  B-CON  O
near  O  O
the  O  O
structure  O  B-CON
is  O  O
perhaps  O  O
of  O  O
particular  O  O
significance  O  O
due  O  O
to  O  O
the  O  O
presence  O  O
of  O  O
a  O  O
high  O  O
percentage  O  O
of  O  O
sherds  B-ART  B-ART
from  O  O
one  O  O
pot  B-ART  O
found  O  O
within  O  O
the  O  O
fills  O  O
and  O  O
its  O  O
large  O  O
size  O  O
in  O  O
comparison  O  O
to  O  O
the  O  O
other  O  O
pits  B-CON  B-CON
in  O  O
this  O  O
area  O  O
and  O  O
it  O  O
may  O  O
have  O  O
had  O  O
a  O  O
ritual  O  O
function  O  O
.  O  O

Parallel  O  O
ditches  B-CON  O
at  O  O
the  O  O
northwest  O  O
end  O  O
of  O  O
the  O  O
site  O  O
,  O  O
also  O  O
of  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
date  O  O
,  O  O
possibly  O  O
formed  O  O
a  O  O
droveway  B-CON  O
or  O  O
avenue  O  O
restricting  O  O
movement  O  O
-  O  O
Deleted  O  O
:  O  O
drove  B-CON  O
way  I-CON  O
through  O  O
the  O  O
landscape  O  O
.  O  O

The  O  O
terminus  O  O
of  O  O
one  O  O
of  O  O
these  O  O
ditches  B-CON  B-CON
contained  O  O
a  O  O
deliberate  O  O
deposit  O  O
of  O  O
several  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-MAT  B-ART
sherds  B-ART  I-ART
.  O  O

Bronze  B-PER  B-PER
Age  I-PER  I-PER
activity  O  O
on  O  O
this  O  O
site  O  O
was  O  O
therefore  O  O
of  O  O
a  O  O
domestic  O  O
,  O  O
agricultural  O  O
and  O  O
ritual  O  O
nature  O  O
.  O  O

Domestic  O  O
activity  O  O
was  O  O
concentrated  O  O
around  O  O
the  O  O
structure  O  O
and  O  O
to  O  O
the  O  O
southeast  O  O
and  O  O
possibly  O  O
agricultural  O  O
activity  O  O
to  O  O
the  O  O
northwest  O  O
,  O  O
with  O  O
elements  O  O
of  O  O
a  O  O
possibly  O  O
ritual  O  O
nature  O  O
being  O  O
recorded  O  O
in  O  O
both  O  O
these  O  O
areas  O  O
.  O  O

The  O  O
high  O  O
quality  O  O
,  O  O
tanged  B-ART  O
and  I-ART  O
barbed  I-ART  O
flint  I-ART  B-MAT
arrowhead  I-ART  B-ART
recovered  O  O
from  O  O
the  O  O
nearby  O  O
Roman  B-PER  B-PER
ditch  B-CON  B-CON
could  O  O
have  O  O
been  O  O
a  O  O
Bronze  B-PER  B-PER
