Word  actual_tag  prediction
alloy  I-MAT  I-ART
and  O  O
two  O  O
silver  B-MAT  O
brooches  B-ART  O
,  O  O
copper  B-MAT  O
alloy  I-MAT  O
buckle  B-ART  O
)  O  O
.  O  O

The  O  O
most  O  O
common  O  O
metal  B-MAT  O
objects  O  O
found  O  O
in  O  O
graves  B-CON  O
were  O  O
knives  B-ART  O
(  O  O
from  O  O
15  O  O
graves  B-CON  O
)  O  O
.  O  O

2.4.20  O  O
Ironwork  B-ART  B-ART
includes  O  O
one  O  O
sword  B-ART  O
,  O  O
two  O  O
spearheads  B-ART  O
(  O  O
both  O  O
from  O  O
grave  B-CON  O
ASG84  O  O
)  O  O
,  O  O
two  O  O
shield  B-ART  O
bosses  I-ART  O
(  O  O
ASG41  O  O
and  O  O
104  O  O
)  O  O
,  O  O
16  O  O
knives  B-ART  O
,  O  O
two  O  O
buckles  B-ART  O
(  O  O
ASG77  O  O
and  O  O
85  O  O
)  O  O
,  O  O
three  O  O
keys  B-ART  B-ART
or  O  O
sets  O  O
of  O  O
keys  B-ART  B-ART
(  O  O
ASG17  O  O
,  O  O
18  O  O
and  O  O
57  O  O
)  O  O
,  O  O
one  O  O
?  O  O
purse  B-ART  O
mount  I-ART  O
(  O  O
ASG18  O  O
)  O  O
,  O  O
one  O  O
pair  O  O
of  O  O
shears  B-ART  O
(  O  O
ASG84  O  O
)  O  O
,  O  O
one  O  O
loop-headed  O  O
pin  B-ART  O
(  O  O
ASG42  O  O
)  O  O
,  O  O
seven  O  O
bolts  B-ART  O
and  O  O
one  O  O
nail  B-ART  B-ART
(  O  I-ART
coffin  B-ART  I-ART
fittings  I-ART  I-ART
,  O  O
ASG22  O  O
and  O  O
45  O  O
)  O  O
,  O  O
and  O  O
18  O  O
unidentified  O  O
objects  O  O
,  O  O
several  O  O
of  O  O
which  O  O
consist  O  O
only  O  O
of  O  O
corrosion  O  O
products  O  O
.  O  O

2.4.21  O  O
Copper  B-MAT  O
alloy  I-MAT  O
objects  O  O
include  O  O
seven  O  O
brooches  B-ART  O
(  O  O
three  O  O
from  O  O
ASG40  O  O
and  O  O
four  O  O
from  O  O
ASG60  O  O
)  O  O
,  O  O
four  O  O
buckles  B-ART  O
(  O  O
ASG40  O  O
,  O  O
41  O  O
,  O  O
60  O  O
and  O  O
83  O  O
)  O  O
,  O  O
one  O  O
possible  O  O
toilet  B-ART  B-CON
instrument  I-ART  I-CON
(  O  O
ASG60  O  O
)  O  O
,  O  O
one  O  O
Roman  B-PER  B-PER
coin  B-ART  O
(  O  O
ASG60  O  O
)  O  O
,  O  O
two  O  O
fragments  O  O
of  O  O
wire  B-ART  O
(  O  O
ASG40  O  O
)  O  O
and  O  O
three  O  O
miscellaneous  O  O
fragments  O  O
.  O  O

Four  O  O
of  O  O
the  O  O
brooches  B-ART  O
are  O  O
square-headed  O  O
(  O  O
one  O  O
pair  O  O
from  O  O
ASG40  O  O
and  O  O
one  O  O
pair  O  O
from  O  O
ASG60  O  O
)  O  O
and  O  O
the  O  O
remaining  O  O
three  O  O
are  O  O
disc  B-ART  O
brooches  I-ART  O
(  O  O
one  O  O
pair  O  O
set  O  O
with  O  O
garnets  B-MAT  O
from  O  O
ASG60  O  O
)  O  O
.  O  O

2.4.22  O  O
Silver  B-MAT  O
includes  O  O
eight  O  O
fragments  O  O
of  O  O
wire  B-ART  O
(  O  O
from  O  O
two  O  O
bead  B-ART  O
groups  O  O
,  O  O
ASG60  O  O
and  O  O
125  O  O
)  O  O
and  O  O
two  O  O
brooches  B-ART  O
(  O  O
ASG40  O  O
)  O  O
,  O  O
one  O  O
zoomorphic  O  B-ART
and  O  O
one  O  O
disc  O  O
,  O  O
both  O  O
set  O  O
with  O  O
garnets  B-ART  O
.  O  O

2.4.23  O  O
Other  O  O
Metalwork  O  O
Metalwork  O  O
from  O  O
other  O  O
contexts  O  O
comprises  O  O
10  O  O
iron  B-MAT  O
,  O  O
one  O  O
lead  B-MAT  B-ART
and  O  O
seven  O  O
copper  B-MAT  O
alloy  I-MAT  B-ART
objects  O  I-ART
.  O  O

The  O  O
ironwork  B-ART  B-ART
includes  O  O
three  O  O
knives  B-ART  O
,  O  O
one  O  O
nail  B-ART  B-ART
and  O  O
six  O  O
unidentified  O  O
objects  O  O
;  O  O
the  O  O
copper  B-MAT  O
alloy  I-MAT  O
comprises  O  O
a  O  O
Roman  B-PER  B-PER
coin  B-ART  O
and  O  O
six  O  O
unidentified  O  O
objects  O  O
.  O  O

The  O  O
lead  B-MAT  O
object  O  O
is  O  O
a  O  O
probable  O  O
weight  B-ART  O
.  O  O

2.4.24  O  O
Human  B-SPE  B-ART
Bone  B-ART  I-ART
Human  B-SPE  I-ART
bone  B-ART  I-ART
was  O  O
recovered  O  O
from  O  O
39  O  O
features  O  O
.  O  O

Five  O  O
of  O  O
these  O  O
are  O  O
of  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
date  O  O
(  O  O
ASG64  O  O
,  O  O
67  O  O
,  O  O
68  O  O
,  O  O
70  O  O
and  O  O
97  O  O
)  O  O
,  O  O
and  O  O
comprise  O  O
four  O  O
inhumation  B-CON  O
burials  I-CON  O
and  O  O
one  O  O
post-hole  B-CON  B-CON
(  O  O
ASG67  O  O
)  O  O
,  O  O
provisionally  O  O
interpreted  O  O
as  O  O
a  O  O
grave  B-CON  O
marker  O  O
,  O  O
which  O  O
contained  O  O
a  O  O
single  O  O
tiny  O  O
fragment  O  O
of  O  O
cremated  O  O
bone  B-ART  B-ART
.  O  O

2.4.25  O  O
Bone  B-ART  O
preservation  O  O
throughout  O  O
the  O  O
Saxon  B-PER  B-PER
cemetery  B-CON  I-PER
was  O  O
very  O  O
poor  O  O
,  O  O
and  O  O
bone  B-ART  B-ART
survived  O  O
in  O  O
only  O  O
25  O  O
of  O  O
the  O  O
graves  B-CON  O
,  O  O
often  O  O
comprising  O  O
just  O  O
tooth  B-ART  O
and/or  O  O
skull  B-ART  O
fragments  O  O
.  O  O

The  O  O
largest  O  O
quantity  O  O
of  O  O
bone  B-ART  B-ART
recovered  O  O
from  O  O
a  O  O
single  O  O
grave  B-CON  O
was  O  O
765g  O  O
(  O  O
ASG57  O  O
)  O  O
.  O  O

2.4.26  O  O
Very  O  O
small  O  O
quantities  O  O
of  O  O
burnt  O  B-ART
bone  B-ART  I-ART
(  O  O
maximum  O  O
35g  O  O
per  O  O
context  O  O
)  O  O
,  O  O
identified  O  O
as  O  O
human  B-SPE  O
,  O  O
were  O  O
recovered  O  O
from  O  O
the  O  O
ring  O  B-CON
ditch  B-CON  I-CON
(  O  O
ASG33  O  O
)  O  O
,  O  O
and  O  O
eight  O  O
other  O  O
features  O  O
(  O  O
ASG44  O  O
,  O  O
62  O  O
,  O  O
95  O  O
,  O  O
99  O  O
,  O  O
100  O  O
,  O  O
101  O  O
,  O  O
102  O  O
and  O  O
107  O  O
)  O  O
,  O  O
comprising  O  O
five  O  O
pits  B-CON  B-CON
and  O  O
three  O  O
ditches  B-CON  B-CON
.  O  O

2.5  O  O
Palaeo-environmental  O  O
and  O  O
Economic  O  O
Evidence  O  O
back  O  O
to  O  O
contents  O  O
2.5.1  O  O
Introduction  O  O
A  O  O
full  O  O
sampling  O  O
programme  O  O
was  O  O
conducted  O  O
during  O  O
excavation  O  O
for  O  O
the  O  O
retrieval  O  O
of  O  O
charcoal  B-ART  B-ART
and  O  O
charred  B-ART  O
plant  I-ART  O
remains  I-ART  O
to  O  O
provide  O  O
information  O  O
and  O  O
interpretation  O  O
of  O  O
the  O  O
economic  O  O
and  O  O
palaeo-environmental  O  O
aspects  O  O
of  O  O
the  O  O
Site  O  O
.  O  O

The  O  O
information  O  O
presented  O  O
below  O  O
aids  O  O
in  O  O
determining  O  O
the  O  O
preservation  O  O
,  O  O
character  O  O
,  O  O
rarity  O  O
and  O  O
significance  O  O
of  O  O
the  O  O
palaeo-environmental  O  O
data  O  O
and  O  O
provides  O  O
the  O  O
basis  O  O
for  O  O
constructing  O  O
a  O  O
targeted  O  O
and  O  O
justified  O  O
analysis  O  O
programme  O  O
to  O  O
help  O  O
understand  O  O
and  O  O
interpret  O  O
the  O  O
excavated  O  O
remains  O  O
.  O  O

2.5.2  O  O
Two  O  O
multi-context  O  O
'monolith  O  O
'  O  O
column  O  O
samples  O  O
were  O  O
recovered  O  O
,  O  O
and  O  O
three  O  O
soil  O  O
horizons  O  O
were  O  O
sampled  O  O
for  O  O
further  O  O
specialist  O  O
comment  O  O
.  O  O

2.5.3  O  O
Additionally  O  O
a  O  O
programme  O  O
of  O  O
systematic  O  O
sampling  O  O
was  O  O
undertaken  O  O
from  O  O
all  O  O
features  O  O
identified  O  O
as  O  O
graves  B-CON  O
during  O  O
excavation  O  O
.  O  O

These  O  O
samples  O  O
were  O  O
principally  O  O
for  O  O
retrieval  O  O
of  O  O
finds  O  O
and  O  O
human  B-SPE  O
remains  B-ART  O
(  O  O
54  O  O
samples  O  O
)  O  O
from  O  O
the  O  O
basal  O  O
0.05  O  O
m  O  O
of  O  O
grave  B-CON  O
fills  O  O
,  O  O
or  O  O
for  O  O
comparative  O  O
investigation  O  O
of  O  O
soil  O  O
chemistry  O  O
(  O  O
106  O  O
samples  O  O
-  O  O
pH  O  O
,  O  O
phosphate  O  O
,  O  O
organic  O  O
content  O  O
,  O  O
magnetic  O  O
susceptibility  O  O
etc  O  O
)  O  O
.  O  O

They  O  O
are  O  O
not  O  O
intended  O  O
to  O  O
form  O  O
part  O  O
of  O  O
the  O  O
overall  O  O
programme  O  O
of  O  O
environmental  O  O
analysis  O  O
.  O  O

2.5.4  O  O
Although  O  O
most  O  O
of  O  O
the  O  O
bulk  O  O
grave  B-CON  O
samples  O  O
have  O  O
been  O  O
processed  O  O
and  O  O
preliminary  O  O
sorting  O  O
has  O  O
taken  O  O
place  O  O
,  O  O
the  O  O
residues  O  O
have  O  O
not  O  O
yet  O  O
been  O  O
assessed  O  O
,  O  O
and  O  O
the  O  O
results  O  O
have  O  O
yet  O  O
to  O  O
be  O  O
integrated  O  O
into  O  O
the  O  O
archive  O  O
.  O  O

This  O  O
process  O  O
will  O  O
almost  O  O
certainly  O  O
increase  O  O
the  O  O
number  O  O
of  O  O
features  O  O
that  O  O
contain  O  O
human  B-SPE  O
remains  B-ART  O
and  O  O
grave  O  O
goods  O  O
.  O  O

2.5.5  O  O
A  O  O
representative  O  O
subset  O  O
of  O  O
21  O  O
disturbed  O  O
bulk  O  O
samples  O  O
(  O  O
representing  O  O
c.  O  O
19  O  O
%  O  O
of  O  O
the  O  O
total  O  O
bulk  O  O
samples  O  O
obtained  O  O
)  O  O
was  O  O
processed  O  O
.  O  O

The  O  O
samples  O  O
were  O  O
processed  O  O
from  O  O
a  O  O
range  O  O
of  O  O
Neolithic  B-PER  B-PER
,  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Romano-British  B-PER  B-PER
,  O  O
Saxon  B-PER  B-PER
,  O  O
medieval  B-PER  B-PER
and  O  O
undated  B-PER  O
feature  O  O
types  O  O
for  O  O
the  O  O
recovery  O  O
and  O  O
assessment  O  O
of  O  O
charred  B-ART  O
plant  I-ART  O
remains  I-ART  O
and  O  O
charcoals  B-ART  O
.  O  O

Standard  O  O
processing  O  O
methods  O  O
were  O  O
used  O  O
,  O  O
a  O  O
summary  O  O
of  O  O
ecofact  O  O
quantifications  O  O
is  O  O
provided  O  O
in  O  O
Appendix  O  O
6  O  O
.  O  O

2.5.6  O  O
Plant  B-ART  O
Macrofossils  I-ART  O
and  O  O
Charcoal  B-ART  B-ART
The  O  O
samples  O  O
generally  O  O
produced  O  O
small  O  O
flots  O  O
(  O  O
average  O  O
flot  O  O
size  O  O
for  O  O
a  O  O
10  O  O
litre  O  O
sample  O  O
is  O  O
60  O  O
millilitres  O  O
)  O  O
with  O  O
between  O  O
5  O  O
-  O  O
60  O  O
%  O  O
rooty  O  O
material  O  O
and  O  O
varying  O  O
quantities  O  O
of  O  O
uncharred  O  O
weed  B-SPE  O
seeds  B-ART  B-ART
,  O  O
which  O  O
may  O  O
be  O  O
indicative  O  O
of  O  O
stratigraphic  O  O
movement  O  O
.  O  O

2.5.7  O  O
The  O  O
Neolithic  B-PER  B-PER
samples  O  O
,  O  O
originally  O  O
considered  O  O
to  O  O
be  O  O
possible  O  O
cremations  O  O
,  O  O
contained  O  O
virtually  O  O
no  O  O
burnt  O  B-ART
bone  B-ART  I-ART
(  O  O
c.  O  O
2g  O  O
)  O  O
and  O  O
are  O  O
therefore  O  O
unlikely  O  O
to  O  O
be  O  O
human  B-SPE  O
cremation-related  O  O
deposits  O  O
.  O  O

However  O  O
,  O  O
they  O  O
did  O  O
contain  O  O
high  O  O
numbers  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
and  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
,  O  O
including  O  O
hazelnut  B-SPE  O
fragments  O  O
.  O  O

In  O  O
addition  O  O
,  O  O
a  O  O
few  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
were  O  O
also  O  O
recorded  O  O
in  O  O
the  O  O
sample  O  O
from  O  O
pit  B-CON  O
ASG175  O  O
.  O  O

2.5.8  O  O
The  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
samples  O  O
from  O  O
the  O  O
ring  O  O
ditch  B-CON  B-CON
ASG33  O  O
produced  O  O
no  O  O
recorded  O  O
charred  O  O
remains  O  O
,  O  O
whilst  O  O
the  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
samples  O  O
generally  O  O
produced  O  O
moderate  O  O
to  O  O
high  O  O
numbers  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
,  O  O
low  O  O
levels  O  O
of  O  O
charred  O  O
weed  B-SPE  B-SPE
seeds  B-ART  B-ART
and  O  O
small  O  O
quantities  O  O
of  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
.  O  O

2.5.9  O  O
The  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Romano-British  B-PER  B-PER
samples  O  O
contained  O  O
varying  O  O
quantities  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
fragments  O  I-ART
and  O  O
low  O  O
levels  O  O
of  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
,  O  O
including  O  O
hazelnut  B-SPE  O
fragments  O  O
,  O  O
as  O  O
well  O  O
as  O  O
a  O  O
few  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
from  O  O
the  O  O
graves  B-CON  O
.  O  O

The  O  O
samples  O  O
from  O  O
Saxon  B-PER  B-PER
grave  B-CON  O
deposits  O  O
all  O  O
produced  O  O
charred  O  O
grain  B-ART  B-ART
in  O  O
varying  O  O
amounts  O  O
,  O  O
as  O  O
well  O  O
as  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
.  O  O

Charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
were  O  O
also  O  O
recorded  O  O
in  O  O
low  O  O
numbers  O  O
in  O  O
most  O  O
of  O  O
the  O  O
grave  B-CON  O
samples  O  O
.  O  O

The  O  O
medieval  B-PER  B-PER
samples  O  O
both  O  O
produced  O  O
medium  O  O
to  O  O
high  O  O
numbers  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
and  O  O
small  O  O
quantities  O  O
of  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
and  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
.  O  O

2.5.10  O  O
The  O  O
provisionally  O  O
undated  B-PER  O
samples  O  O
generally  O  O
contain  O  O
low  O  O
levels  O  O
of  O  O
charred  O  O
grain  B-ART  B-ART
,  O  O
charred  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
and  O  O
charred  O  O
chaff  B-ART  B-ART
fragments  O  I-ART
.  O  O

2.5.11  O  O
Charcoal  B-ART  B-ART
fragments  O  O
of  O  O
greater  O  O
than  O  O
5.6  O  O
mm  O  O
were  O  O
recovered  O  O
from  O  O
over  O  O
50  O  O
%  O  O
of  O  O
samples  O  O
.  O  O

Only  O  O
the  O  O
Neolithic  B-PER  B-PER
sample  O  O
from  O  O
pit  B-CON  B-CON
ASG136  O  O
and  O  O
the  O  O
sample  O  O
from  O  O
Saxon  B-PER  B-PER
grave  B-CON  O
ASG123  O  O
contained  O  O
very  O  O
large  O  O
quantities  O  O
of  O  O
charcoal  B-ART  B-ART
,  O  O
comprising  O  O
mainly  O  O
large  O  O
wood  O  B-ART
fragments  O  I-ART
.  O  O

The  O  O
charcoal  B-ART  B-ART
recovered  O  O
from  O  O
the  O  O
Neolithic  B-PER  B-PER
features  O  O
,  O  O
in  O  O
particular  O  O
,  O  O
may  O  O
be  O  O
used  O  O
to  O  O
provide  O  O
an  O  O
absolute  O  O
date  O  O
for  O  O
these  O  O
features  O  O
,  O  O
to  O  O
compare  O  O
and  O  O
contrast  O  O
with  O  O
the  O  O
ceramic  B-ART  B-ART
dating  O  O
evidence  O  O
.  O  O

3  O  O
.  O  O

FIELDWORK  O  O
EVENT  O  O
AIMS  O  O
back  O  O
to  O  O
contents  O  O
3.1  O  O
Introduction  O  O
back  O  O
to  O  O
contents  O  O
3.1.1  O  O
Although  O  O
this  O  O
project  O  O
was  O  O
not  O  O
explicitly  O  O
covered  O  O
by  O  O
the  O  O
Fieldwork  O  O
Event  O  O
Aims  O  O
,  O  O
as  O  O
defined  O  O
in  O  O
Contract  O  O
no  O  O
.  O  O

URS/400/ARC/0001  O  O
(  O  O
URS  O  O
1999  B-PER  B-PER
,  O  O
36  O  O
)  O  O
,  O  O
the  O  O
following  O  O
generic  O  O
aims  O  O
can  O  O
be  O  O
applied  O  O
;  O  O
*  O  O
Determine  O  O
the  O  O
extent  O  O
,  O  O
morphology  O  O
and  O  O
function  O  O
of  O  O
,  O  O
and  O  O
interaction  O  O
between  O  O
occupation  O  O
remains  O  O
and  O  O
the  O  O
landscape  O  O
setting  O  O
*  O  O
Examine  O  O
the  O  O
prehistoric  B-PER  B-PER
and  O  O
Anglo-Saxon  B-PER  B-PER
evidence  O  O
for  O  O
ritual  O  O
and  O  O
funerary  O  O
uses  O  O
of  O  O
the  O  O
landscape  O  O
.  O  O

*  O  O
Recover  O  O
individual  O  O
artefacts  O  O
and  O  O
artefact  O  O
assemblages  O  O
and  O  O
other  O  O
indicators  O  O
,  O  O
such  O  O
as  O  O
faunal  O  O
and  O  O
charred  B-ART  O
plant  I-ART  O
remains  I-ART  O
from  O  O
securely  O  O
dated  O  O
sequences  O  O
to  O  O
establish  O  O
the  O  O
economic  O  O
basis  O  O
of  O  O
agricultural  O  O
communities  O  O
.  O  O

*  O  O
Determine  O  O
the  O  O
local  O  O
environment  O  O
of  O  O
the  O  O
site  O  O
through  O  O
the  O  O
recovery  O  O
of  O  O
palaeo-environmental  O  O
data  O  O
.  O  O

3.2  O  O
Results  O  O
back  O  O
to  O  O
contents  O  O
3.2.1  O  O
The  O  O
excavation  O  O
has  O  O
provided  O  O
sufficient  O  O
evidence  O  O
to  O  O
enable  O  O
a  O  O
determination  O  O
of  O  O
the  O  O
extent  O  O
,  O  O
morphology  O  O
and  O  O
function  O  O
of  O  O
the  O  O
archaeological  O  O
remains  O  O
to  O  O
be  O  O
made  O  O
.  O  O

Although  O  O
few  O  O
structural  O  O
elements  O  O
exist  O  O
to  O  O
allow  O  O
a  O  O
confident  O  O
identification  O  O
of  O  O
occupation  O  O
centres  O  O
,  O  O
artefact  O  O
analysis  O  O
may  O  O
indicate  O  O
the  O  O
presence  O  O
or  O  O
absence  O  O
of  O  O
such  O  O
settlement  O  O
centres  O  O
in  O  O
the  O  O
general  O  O
vicinity  O  O
.  O  O

Detailed  O  O
analysis  O  O
will  O  O
be  O  O
augmented  O  O
by  O  O
the  O  O
presence  O  O
of  O  O
a  O  O
complex  O  O
stratigraphic  O  O
framework  O  O
enhanced  O  O
by  O  O
examples  O  O
of  O  O
secure  O  O
dating  O  O
evidence  O  O
.  O  O

However  O  O
,  O  O
the  O  O
intensity  O  O
with  O  O
which  O  O
the  O  O
area  O  O
has  O  O
been  O  O
occupied  O  O
throughout  O  O
numerous  O  O
distinct  O  O
chronological  O  O
periods  O  O
has  O  O
resulted  O  O
in  O  O
considerable  O  O
quantities  O  O
of  O  O
residual  O  O
and  O  O
intrusive  O  O
finds  O  O
being  O  O
recovered  O  O
.  O  O

3.2.2  O  O
Furthermore  O  O
,  O  O
there  O  O
is  O  O
a  O  O
clear  O  O
interaction  O  O
evident  O  O
from  O  O
the  O  O
results  O  O
of  O  O
these  O  O
investigations  O  O
between  O  O
prehistoric  B-PER  B-PER
and  O  O
Saxon  B-PER  B-PER
funerary  O  O
/  O  O
ritualistic  O  O
activity  O  O
,  O  O
with  O  O
at  O  O
least  O  O
two  O  O
spatially  O  O
distinct  O  O
Saxon  B-PER  B-PER
cemeteries  B-CON  O
located  O  O
in  O  O
juxtaposition  O  O
with  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ring  O  B-CON
ditches  B-CON  I-CON
.  O  O

3.2.3  O  O
Within  O  O
a  O  O
wider  O  O
landscape  O  O
context  O  O
,  O  O
the  O  O
remains  O  O
appear  O  O
to  O  O
exhibit  O  O
a  O  O
pattern  O  O
in  O  O
relation  O  O
to  O  O
the  O  O
topography  O  O
,  O  O
with  O  O
the  O  O
majority  O  O
of  O  O
remains  O  O
located  O  O
on  O  O
the  O  O
brow  O  O
of  O  O
the  O  O
convex  O  O
slope  O  O
overlooking  O  O
the  O  O
Gault  B-LOC  O
Clay  I-LOC  O
valley  I-LOC  O
to  O  O
the  O  O
north  O  O
.  O  O

These  O  O
remains  O  O
focus  O  O
on  O  O
the  O  O
most  O  O
coherent  O  O
aspect  O  O
of  O  O
this  O  O
spatial  O  O
pattern  O  O
,  O  O
the  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ring  O  B-CON
ditches  B-CON  I-CON
.  O  O

A  O  O
significant  O  O
factor  O  O
that  O  O
may  O  O
have  O  O
perhaps  O  O
minimised  O  O
the  O  O
anticipated  O  O
effect  O  O
of  O  O
tillage-induced  O  O
truncation  O  O
and  O  O
movement  O  O
is  O  O
the  O  O
construction  O  O
of  O  O
the  O  O
Saltwood  B-LOC  O
Tunnel  O  O
(  O  O
and  O  O
in  O  O
particular  O  O
the  O  O
associated  O  O
upcast  O  O
bund  O  O
forming  O  O
a  O  O
central  O  O
barrier  O  O
through  O  O
the  O  O
Site  O  O
)  O  O
,  O  O
during  O  O
the  O  O
19th  B-PER  B-PER
century  I-PER  I-PER
.  O  O

3.2.4  O  O
Neolithic  B-PER  B-PER
features  O  O
have  O  O
produced  O  O
charred  O  O
grain  B-ART  B-ART
,  O  O
hazelnuts  B-ART  O
,  O  O
chaff  B-ART  B-ART
and  O  O
weed  B-SPE  B-ART
seeds  B-ART  I-ART
,  O  O
and  O  O
therefore  O  O
have  O  O
the  O  O
potential  O  O
to  O  O
yield  O  O
information  O  O
concerning  O  O
diet  O  O
,  O  O
farming  O  O
economy  O  O
,  O  O
crop-processing  O  O
and  O  O
potentially  O  O
the  O  O
soil  O  O
types  O  O
on  O  O
which  O  O
the  O  O
crops  O  O
were  O  O
harvested  O  O
.  O  O

The  O  O
relative  O  O
abundance  O  O
of  O  O
wood  O  B-MAT
charcoal  B-ART  B-ART
(  O  O
as  O  O
opposed  O  O
to  O  O
small  O  O
twigs  O  O
)  O  O
has  O  O
the  O  O
potential  O  O
to  O  O
provide  O  O
information  O  O
on  O  O
selection  O  O
of  O  O
species  O  O
for  O  O
burning  O  O
,  O  O
such  O  O
as  O  O
specific  O  O
functions  O  O
or  O  O
domestic  O  O
fires  O  O
.  O  O

This  O  O
may  O  O
also  O  O
provide  O  O
information  O  O
regarding  O  O
the  O  O
nature  O  O
,  O  O
species  O  O
composition  O  O
and  O  O
any  O  O
management  O  O
(  O  O
pollarding  O  O
or  O  O
coppicing  O  O
)  O  O
of  O  O
the  O  O
local  O  O
woods  O  O
.  O  O

Conversely  O  O
,  O  O
the  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ring  O  B-CON
ditch  B-CON  I-CON
was  O  O
surprisingly  O  O
entirely  O  O
devoid  O  O
of  O  O
charred  O  O
remains  O  O
.  O  O

3.2.5  O  O
Samples  O  O
from  O  O
features  O  O
and  O  O
graves  O  O
of  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Romano-British  B-PER  B-PER
and  O  O
Saxon  B-PER  B-PER
date  O  O
have  O  O
produced  O  O
charred  O  O
remains  O  O
which  O  O
are  O  O
likely  O  O
to  O  O
be  O  O
incidental  O  O
,  O  O
particularly  O  O
within  O  O
the  O  O
graves  B-CON  O
.  O  O

They  O  O
are  O  O
more  O  O
likely  O  O
to  O  O
represent  O  O
charred  O  O
remains  O  O
present  O  O
within  O  O
the  O  O
general  O  O
area  O  O
,  O  O
but  O  O
may  O  O
provide  O  O
some  O  O
very  O  O
generalised  O  O
information  O  O
on  O  O
the  O  O
nature  O  O
of  O  O
the  O  O
cereal  B-SPE  O
economy  O  O
and  O  O
woodlands  O  O
.  O  O

As  O  O
the  O  O
precise  O  O
taphonomy  O  O
of  O  O
this  O  O
material  O  O
can  O  O
not  O  O
be  O  O
ascertained  O  O
and  O  O
in  O  O
view  O  O
of  O  O
the  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
and  O  O
Roman  B-PER  B-PER
activity  O  O
present  O  O
,  O  O
there  O  O
can  O  O
be  O  O
little  O  O
certainty  O  O
that  O  O
this  O  O
material  O  O
can  O  O
be  O  O
confined  O  O
and  O  O
securely  O  O
belong  O  O
to  O  O
Saxon  B-PER  B-PER
rather  O  O
than  O  O
earlier  O  O
episodes  O  O
.  O  O

This  O  O
material  O  O
,  O  O
therefore  O  O
,  O  O
can  O  O
only  O  O
provide  O  O
generalised  O  O
,  O  O
rather  O  O
than  O  O
specific  O  O
,  O  O
palaeo-environmental  O  O
information  O  O
.  O  O

3.2.6  O  O
The  O  O
high  O  O
quantities  O  O
of  O  O
charred  O  O
remains  O  O
in  O  O
the  O  O
medieval  B-PER  B-PER
period  I-PER  I-PER
are  O  O
a  O  O
testimony  O  O
to  O  O
activity  O  O
and  O  O
burning  O  O
in  O  O
the  O  O
immediate  O  O
vicinity  O  O
.  O  O

Here  O  O
there  O  O
is  O  O
an  O  O
opportunity  O  O
to  O  O
define  O  O
the  O  O
later  O  O
activities  O  O
and  O  O
grain  O  B-ART
processing  O  I-ART
(  O  O
chaff  B-ART  B-ART
)  O  O
,  O  O
cereal  O  B-ART
economy  O  I-ART
(  O  O
grain  B-ART  B-ART
)  O  O
and  O  O
harvesting  O  O
regime  O  O
and  O  O
location  O  O
(  O  O
weed  O  O
seeds  B-ART  B-ART
)  O  O
and  O  O
nature  O  O
