uri,scheme,concept1,concept2,concept3,concept4,concept5,concept6,concept7,altLabel1,altLabel2,altLabel3,altLabel4,hiddenLabel@nl,type,scopeNote@nl,https://data.cultureelerfgoed.nl/vocab/id/rce#hasCode,https://data.cultureelerfgoed.nl/vocab/id/rce#hasReference,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSourceId,https://data.cultureelerfgoed.nl/vocab/id/rce#hasSpecification,https://data.cultureelerfgoed.nl/vocab/id/rn#hasCorrelate,https://data.cultureelerfgoed.nl/vocab/id/rn#hasSpecificAbrCode
https://data.cultureelerfgoed.nl/term/id/rn/daafe590-5fa2-4c1b-b471-fa68ccbcdbda,,,,,,Geistingen,,,,,,,BIJLKOKR.GEISTING,,"Lange, smalle, slanke kokerbijl van dun metaal. Praktisch onbruikbaar. Waarschijnlijk niet geschacht geweest. Symbolisch object. Zuid-Nederlandse groep.",BIJLKOKR.GEISTING,Fontijn 2003; Butler ???,abr.artefact.0265,,,GEISTING
https://data.cultureelerfgoed.nl/term/id/rn/edcc203a-16af-43a7-80dd-c8f7b7e15242,,,,,,Plainseau,,,Zuidoostbrits,,,,BIJLKOKR.PLAINSEA,,Import. Noord-Frankrijk. Grote aantallen in (Noord-Franse) depots.,BIJLKOKR.PLAINSEA,Fontijn 2003; Butler ???,abr.artefact.0268,,,PLAINSEA
https://data.cultureelerfgoed.nl/term/id/rn/65c98141-2d49-4564-8514-1f0db483fee6,,,,,,Wesseling,,,,,,,BIJLKOKR.WESSEL,,,BIJLKOKR.WESSEL,,8026,,,
https://data.cultureelerfgoed.nl/term/id/rn/20c598f9-14d3-42cc-a94a-4a1d6bb830c7,,,,,,Seddin,,,,,,,BIJLKOKR.SEDDIN,,,BIJLKOKR.SEDDIN,,abr.artefact.0269,,,SEDDIN
https://data.cultureelerfgoed.nl/term/id/rn/f19bc168-79b7-4d6f-b561-57f39306b14f,,,,,,Hunze-Eems,,,,,,,BIJLKOKR.HUNZE-EM,,,BIJLKOKR.HUNZE-EM,,abr.artefact.0266,,,HUNZE-EM
https://data.cultureelerfgoed.nl/term/id/rn/6548a739-67eb-4220-91a0-209bf29b9dc2,,,,,,Nedermaas,,,,,,,BIJLKOKR.NEDERMS,,"Regionale groep (Zuid-Nederland), voorzien van groot D-vormig oor en vleugelversiering. Synoniem is de term Beneden-Maas.",BIJLKOKR.NEDERMS,Fontijn 2003; Butler ???,abr.artefact.0267,,,NEDERMS
https://data.cultureelerfgoed.nl/term/id/rn/9a5c7359-f2f9-41c0-938a-3be1a028d3c8,,,,,heerhamer,,,,,,,,BIJL.HEERHAMR,,,BIJL.HEERHAMR,,abr.artefact.0248,,,HEERHAMR
https://data.cultureelerfgoed.nl/term/id/rn/5112e1f4-f897-4fc8-b941-e92b9fd97b79,,,,,chopping tool,,,,,,,,CHOPPING,,,CHOPPING,,abr.artefact.0360,,,CHOPPING
https://data.cultureelerfgoed.nl/term/id/rn/dd06f457-2de5-4f7e-99cb-374f5a8af46d,,,,,Lyngby-bijl,,,,,,,,BIJL.LYNGBY,,,BIJL.LYNGBY,,abr.artefact.0251,,,LYNGBY
https://data.cultureelerfgoed.nl/term/id/rn/fcd393eb-2e42-4a82-a86c-cc13179b06f6,,,,,kantrechtbijl,,,,,,,,BIJL.KANTRTBL,,,BIJL.KANTRTBL,,abr.artefact.0249,,,KANTRTBL
https://data.cultureelerfgoed.nl/term/id/rn/a6b31936-6ba3-4468-9e6b-696dc37254b1,,,,,vuistbijl,,,,biface,,,,VUISTBL,,"Tweezijdig (bifaciaal) bewerkt en enigszins afgeplat voorwerp met snijdende randen. De top is meestal spits, de basis min of meer rond. De meeste vuistbijlen zijn tussen de 10 en 20 centimeter lang en gemaakt van vuursteen of vergelijkbare gesteentesoorten zoals helleflint. Vuistbijlen zijn er in allerlei vormen: ovaalvormig, rond, driehoekig, langgerekt, etc. Vuistbijlen dateren uit het Midden-Paleolithicum en zijn, in tegenstelling tot bijlen uit het Neolithicum, niet geslepen.",VUISTBL,,abr.artefact.2511,,,VUISTBL
https://data.cultureelerfgoed.nl/term/id/rn/bf1cda81-2616-4519-a408-e4601d09ce7e,,,,,,Micoquien-vuistbijl,,,,,,,VUISTBL.MICOQUIE,,"Asymmetrische vuistbijl met karakteristieke, langwerpige slanke punt en een dikke, soms bolvormige basis. Beide vlakken zijn in de regel zorgvuldig bewerkt, waardoor scherpe (snijdende) randen zijn ontstaan.",VUISTBL.MICOQUIE,,abr.artefact.2513,,,MICOQUIE
https://data.cultureelerfgoed.nl/term/id/rn/723d0095-f600-48af-9da3-73a425544cbc,,,,,,Driehoekige vuistbijl,,,driehoekige biface,,,,VUISTBL.DRIEHOEK,,"Vuistbijl met driehoekige vorm die het resultaat is van het verwijderen van (vuistbijl-) afslagen. Beide vlakken zijn in de regel zorgvuldig bewerkt, waardoor scherpe (snijdende) randen zijn ontstaan.",VUISTBL.DRIEHOEK,,abr.artefact.2512,Driehoekige vuistbijlen komen algemeen voor in de late fase van het Midden-Paleolithicum (Mousterien de Tradition Acheulien).,,DRIEHOEK
https://data.cultureelerfgoed.nl/term/id/rn/07632c81-9b78-4f14-b763-c9ed36e586af,,,,,bijlonderdeel,,,,,,,,BIJL.OND,,,BIJL.OND,,8372,,,
https://data.cultureelerfgoed.nl/term/id/rn/8700d6d8-8bef-4e99-93e0-efc39255bded,,,,,,bijlsteel,,,,,,,BIJL.STEEL,,,BIJL.STEEL,,8016,,,
https://data.cultureelerfgoed.nl/term/id/rn/4fc5b4ba-ce5f-43f8-b3a4-0a3a2cde4efd,,,,,,bijlblok,,,,,,,BIJL.BLOK,,,BIJL.BLOK,,8017,,,
https://data.cultureelerfgoed.nl/term/id/rn/9f0c2f25-5e43-4056-aea7-297d84d65eb7,,,,,,bijlschede,,,,,,,BIJL.BIJLSCH,,"Type schede, veelal van leer of ander flexibel materiaal, waarin je een bijl bij je draagt.",BIJL.BIJLSCH,,abr.artefact.0237,,,BIJLSCH
https://data.cultureelerfgoed.nl/term/id/rn/47582d0c-f8f5-4b93-b379-ac8929ff1357,,,,,randbijl,,,,,,,,BIJLRAND,,"Vlakke bronzen bijl met opstaande zijkant en een lage tot hoge randlijst, welke gehamerd of gegoten is (vroege bronstijd tot midden-bronstijd A).",BIJLRAND,Fontijn 2003; Butler ???,abr.artefact.0270,,,BIJLRAND
https://data.cultureelerfgoed.nl/term/id/rn/86bf0cbf-7489-43b3-b524-52e4464cbf42,,,,,,Ierse randbijl,,,,,,,BIJLRAND.IERS,,,BIJLRAND.IERS,,abr.artefact.0275,,,IERS
https://data.cultureelerfgoed.nl/term/id/rn/87a84e60-b8be-412d-b521-462329949e9b,,,,,,randbijl - hoge randen,,,,,,,BIJLRAND.HOGERAND,,"Vlakke bronzen bijl met opstaande zijkant en een hoge randlijst, welke gehamerd of gegoten is (vroege bronstijd tot midden-bronstijd A).",BIJLRAND.HOGERAND,Fontijn 2003; Butler ???,abr.artefact.0274,,,HOGERAND
https://data.cultureelerfgoed.nl/term/id/rn/eadfa914-63f5-4f8b-bb6b-a07898475e89,,,,,,randbijl - type (proto-)Ekehaar,,,,,,,BIJLRAND.EKEHAAR,,,BIJLRAND.EKEHAAR,,abr.artefact.0271,,,EKEHAAR
https://data.cultureelerfgoed.nl/term/id/rn/bea128a0-f379-487a-ab17-1e0bd7be5ec5,,,,,,randbijl type Oldendorf,,,,,,,BIJLRAND.OLDEN,,,BIJLRAND.OLDEN,,8027,,,
https://data.cultureelerfgoed.nl/term/id/rn/12ae414d-b0ed-48f8-977d-650a80cbc299,,,,,,geknikte randbijl,,,Kibbert type Fritzlar,,,,BIJLRAND.GEKNIKT,,,BIJLRAND.GEKNIKT,,abr.artefact.0273,,,GEKNIKT
https://data.cultureelerfgoed.nl/term/id/rn/00cef307-6236-4276-93b6-fd36f48e0e4b,,,,,,randbijl - lage randen,,,,,,,BIJLRAND.LAGERAND,,"Vlakke bronzen bijl met opstaande zijkant en een lage randlijst, welke gehamerd of gegoten is (vroege bronstijd tot midden-bronstijd A).",BIJLRAND.LAGERAND,Fontijn 2003; Butler ???,abr.artefact.0276,,,LAGERAND
https://data.cultureelerfgoed.nl/term/id/rn/3130d14d-8e57-4a11-b8c4-51db9475cc2f,,,,,,randbijl - type Emmen,,,,,,,BIJLRAND.EMMEN,,,BIJLRAND.EMMEN,,abr.artefact.0272,,,EMMEN
https://data.cultureelerfgoed.nl/term/id/rn/d600a914-8546-4546-b641-292bed02fda5,,,,,schachthulsbijl,,,,,,,,BIJLSCHACHT,,,BIJLSCHACHT,,8028,,,
https://data.cultureelerfgoed.nl/term/id/rn/0a5593c6-db09-4311-af6f-323e9a5952f6,,,,,randhielbijl,,,,,,,,BIJLRDHI,,,BIJLRDHI,,abr.artefact.0277,,,BIJLRDHI
https://data.cultureelerfgoed.nl/term/id/rn/4d4236b4-c876-438a-aa69-75b490da2691,,,,,,randhielbijl - type Vlagtwedde,,,,,,,BIJLRDHI.VLAGTWED,,,BIJLRDHI.VLAGTWED,,abr.artefact.0279,,,VLAGTWED
https://data.cultureelerfgoed.nl/term/id/rn/888e2f28-3127-41cb-9f18-8edbd82c1b31,,,,,,randhielbijl - type Plaisir,,,,,,,BIJLRDHI.PLAISIR,,,BIJLRDHI.PLAISIR,,abr.artefact.0278,,,PLAISIR
https://data.cultureelerfgoed.nl/term/id/rn/305f27ba-46d0-464d-9130-3003b94797a5,,,,,afslagbijl,,,,,,,,BIJL.AFSLAGBL,,"Werktuig gemaakt van grote afslag (groter dan 5 cm), waarbij een al aanwezige  scherpe rand de snede vormt. De bijl wordt gevormd door rechte of licht concave steil en betrekkelijk grof geretoucheerde zijden, zodat ongeveer een trapeziumvormige omtrek ontstaat Bij het maken van een dergelijke bijl is een zogenaamde tranchet afslag in eerste instantie niet noodzakelijk omdat gebruik gemaakt wordt van een al aanwezige scherpe rand.",BIJL.AFSLAGBL,"Beuker 2010, 171",abr.artefact.0235,Afslagbijlen komen vanaf het Mesolithicum en o.a. in het Midden-Neolithicum A (Michelsberg cultuur).,,AFSLAGBL
https://data.cultureelerfgoed.nl/term/id/rn/1209493f-d317-4b6a-abf7-82cc13c6424d,,,,,hielbijl,,,,,,,,BIJLHIEL,,Slanke bronzen bijl met hoge opstaande zijkanten en dwarsrichel (midden-bronstijd B).,BIJLHIEL,Fontijn 2003; Butler ???,abr.artefact.0259,,,BIJLHIEL
https://data.cultureelerfgoed.nl/term/id/rn/58e02c9e-35a2-4f90-886b-5ea073b4a542,,,,,,Breedbladige hielbijl,,,:Zuidengels/Noordfrans type,,,,BIJLHIEL.BREEDBLA,,,BIJLHIEL.BREEDBLA,,abr.artefact.0260,,,BREEDBLA
https://data.cultureelerfgoed.nl/term/id/rn/4d4d5376-7c11-4c11-a160-eb969cc27c5f,,,,,,type noordelijke hielbijl,,,,,,,BIJLHIEL.NOORDELK,,,BIJLHIEL.NOORDELK,,abr.artefact.0263,,,NOORDELK
https://data.cultureelerfgoed.nl/term/id/rn/a9ac4fec-c7e8-4e16-a263-3af407ebe182,,,,,,hielbijl - type Nedermaas,,,,,,,BIJLHIEL.NEDERMS,,,BIJLHIEL.NEDERMS,,abr.artefact.0262,,,NEDERMS
https://data.cultureelerfgoed.nl/term/id/rn/cb1cb9e7-ee68-41a5-af31-a2f9f508411b,,,,,,hielbijl - type Hunze-Eems,,,,,,,BIJLHIEL.HUNZE-EM,,"Robuust bijltype met relatief groot oor en (zaagtand-) versiering rond forse kokermond. Noord-Nederlands type, komen voor tot in het rivierengebied.",BIJLHIEL.HUNZE-EM,Fontijn 2003; Butler ???,abr.artefact.0261,,,HUNZE-EM
https://data.cultureelerfgoed.nl/term/id/rn/05495fda-08ef-4ba7-9a29-449a477517e6,,,,,Fels-Ovalbeil,,,,,,,,BIJL.FELSOVAL,,Stenen bijl met een vlak- tot spits- of rondovale dwarsdoorsnede. Net als bij de Fels-Rundbeile wordt ook hier een spits- en een breedtoppige variant onderscheiden.,BIJL.FELSOVAL,"Brandt 1967, afb 24",abr.artefact.0240,,,FELSOVAL
https://data.cultureelerfgoed.nl/term/id/rn/0dcd4fc2-777b-43e8-a941-520f8bde4d43,,,,,kernbijl,,,,,,,,BIJL.KERNBL,,"Bijl gemaakt uit een (langwerpig) stuk vuursteen waarbij de smalle zijden wat bijgeslagen werden. Eén of beide smalle zijden wordt gebruikt als slagvlak voor de tranchetslag. Door middel van deze tranchetslag wordt schuin op de lengteas een afslag afgeslagen, waardoor aan scherpe snede ontstaat aan het uiteinde van de kern(bijl). In dit geval kan van een tranchetbijl worden gesproken. Als na gebruik de snede stomp of bot is geworden kan de bijl vernieuwd worden door er opnieuw een transchetafslag vanaf te slaan.",BIJL.KERNBL,,abr.artefact.0250,,,KERNBL
https://data.cultureelerfgoed.nl/term/id/rn/a12e552f-523d-4744-8170-b7bd08b5edd1,,,,,dolabra,,,,pioniersbijl,,,,BIJL.DOLABRA,,,BIJL.DOLABRA,,abr.artefact.0238,,,DOLABRA
https://data.cultureelerfgoed.nl/term/id/rn/10bdbbdd-58f1-4e72-b089-45b608116d20,,,,,chopper,,,,,,,,CHOPPER,,,CHOPPER,,abr.artefact.0359,,,CHOPPER
https://data.cultureelerfgoed.nl/term/id/rn/7bcfa21b-abba-46dd-b94e-f5da7efdae14,,,,,Fels-Rechteckbeil,,,,,,,,BIJL.FELSRECH,,"Stenen bijl met een nagenoeg rechthoekige dwarsdoorsnede. Brandt (1967) onderscheidt twee groepen. A: slanke, vaak lange bijl waarbij de grootste breedte kleiner is dan de halve lengte. B: brede, meestal relatief korte bijl waarbij de grootste breedte groter is dan de halve lengte. Er is een verdere indeling mogelijk in drie Vormen (klokvormig, trapeziumvormig en rechthoekig) en daarbinnen weer twee varianten.",BIJL.FELSRECH,"Brandt 1967, afb 25-26",abr.artefact.0241,,,FELSRECH
https://data.cultureelerfgoed.nl/term/id/rn/f42b2741-83fd-4957-abc0-cdf2693aca1b,,,,,Fels-Absatzbeil,,,,Schaftrillenbei,,,,BIJL.FELSABS,,"Stenen bijl met een sprongsgewijze verjonging naar de top. De verjonging kan betrekking hebben op drie zijden en daarbij al dan niet gepaard gaan met een diepe, ¾ omlopende brede groef (met als resultaat een verdikking aan de top), of betrekking hebben op alle vier de zijden (geen groef).",BIJL.FELSABS,"Brandt 1967, afb 27",abr.artefact.0239,,,FELSABS
https://data.cultureelerfgoed.nl/term/id/rn/fb6a4314-f998-4c7a-9e4b-673dfd5677ae,,,,,Schaftlochaxt,,,,Tullenaxt,,,,BIJL.SCHAFTLO,,,BIJL.SCHAFTLO,,abr.artefact.0252,,,SCHAFTLO
https://data.cultureelerfgoed.nl/term/id/rn/5b346361-52ff-4b3c-91c0-46ca306c85ef,,,,,vleugelbijl,,,,,,,,BIJLVLEU,,"Slanke bronzen bijl met hoge opstaande zijkanten die naar elkaar toe staan. Tussen deze ‘vleugels’ is de houten steel geschacht. Minder voorkomend dan hielbijlen. Geïmporteerde objecten, vooral bekend uit Zuid-Nederland. Midden-bronstijd B tot in het eerste deel van de Late Bronstijd.",BIJLVLEU,Fontijn 2003; Butler ???,abr.artefact.0280,,,BIJLVLEU
https://data.cultureelerfgoed.nl/term/id/rn/fb918146-4e4c-4a59-b60b-d491ab47c5f7,,,,,,vleugelbijl - type Grigny,,,,,,,BIJLVLEU.GRIGNY,,,BIJLVLEU.GRIGNY,,abr.artefact.0281,,,GRIGNY
https://data.cultureelerfgoed.nl/term/id/rn/00f78567-fb4e-4806-8fda-72f009474498,,,,,Flint-Ovalbeil,,,,,,,,BIJL.FLINTO,,"In algemene zin kan betreft dit een hak-/kapwerktuig van vuursteen die gekarakteriseerd wordt door een ovale dwarsdoorsnede, die geheel of gedeeltelijk is geslepen.",BIJL.FLINTO,,abr.artefact.0243,"In grote delen van Nederland komen deze bijlen voor maar ze zijn spaarzaam als import in Noord Nederland. Naast Flint Ovalbeilen gemaakt van vuursteen van zuidelijke origine (België) komen bijlen voor die van lokale vuursteen zijn gemaakt zoals Rijckholt, Simpelveld, Valkenburg etc. Binnen de zogenaamde Flint-Ovalbeile worden door verschillende auteurs meerdere typen onderscheiden op basis van specifieke morfologie, waarbij mogelijk sommige typen ook specifiek te relateren zijn aan archeologische culturen en/of perioden. Bekende Flint-Ovalbeilen zij de zogenaamde “Buren”bijlen. Brandt (1967) onderscheidt binnen de Flint-Ovalbeilen drie typen: spitstoppig, smaltoppig en dunbladige bijlen. Voor indeling van Flint-ovalbeile in Nederland wordt verwezen naar Beuker (2010) en Brandt (1967).",,FLINTO
https://data.cultureelerfgoed.nl/term/id/rn/9683e48e-1ed4-4675-8c22-4ec4f8ada1cc,,,,spie,,,,,keg,,,,SPIE,,"Pin, bout of kleine wig waarmee iets wordt vastgezet of gesloten.",SPIE,"Haslinghuis & Janse 2001, 425",abr.artefact.2031,,,SPIE
https://data.cultureelerfgoed.nl/term/id/rn/0bfb009c-2d16-403b-8f12-9c8b1325d1a6,,,,spinhout,,,,,,,,,SPINHOUT,,,SPINHOUT,,abr.artefact.2037,,,SPINHOUT
https://data.cultureelerfgoed.nl/term/id/rn/e7f20f23-324b-46b3-97ce-2087dfcd3ba2,,,,hakwerktuig,,,,,,,,,HAKWERK,,,HAKWERK,,8070,,,
https://data.cultureelerfgoed.nl/term/id/rn/af571b1d-1c14-43a8-be45-4b8e2fb6c6ec,,,,,oogtakbijl,,,,,,,,HAKWERK.OOG,,,HAKWERK.OOG,,8025,,,
https://data.cultureelerfgoed.nl/term/id/rn/7c14b109-2e25-4d11-8adb-7fc974b463fc,,,,klopsteen,,,,,retouchoir,,,,KLOPSTN,,"Stuk natuurlijk gevormde, ronde of afgeronde natuursteen (vaak kwartsitische zandsteen of kwartsiet) waarop beschadigingen (kleine putjes) zichtbaar zijn die ontstaan zijn door het slaan tegen (hardere) vuursteen. Een klopsteen wordt gebruikt bij vuursteenbewerking om afslagen en klingen van vuursteen (kern/brok) te verwijderen, maar ook bij steenbewerking, bijvoorbeeld het opruwen van maalstenen. In sommige gevallen zijn hierdoor zelfs gefacetteerde oppervlakken ontstaan. Een gemiddelde klopsteen weegt tussen de de 300 en 400 gram. Specifiek een retouchoir is een (natuur)steen die gebruik is om vuursteen te retoucheren en/of het zogenaamde prepareren voor de rand van het slagvlak.",KLOPSTN,,abr.artefact.1096,,,KLOPSTN
https://data.cultureelerfgoed.nl/term/id/rn/c79b4c78-a858-461f-8235-bcf9cfc13341,,,,trapezium,,,,,,,,,TRAPEZIU,,Spits met steile retouche aan beide korte randen. De vorm wordt bereikt door het proximale en distale deel van de kling of afslag te verwijderen door middel van steile retouche en/of toepassing van de kerftechniek. Kerfresten of microstekers kunnen worden beschouwd als afvalproduct van deze handeling. Feitelijk blijft het mediale deel van de kling over met retouche aan beide korte zijden.,TRAPEZIU,"Newell/Vroomans 1972; Beuker 2010, 167-169",abr.artefact.2272,"De hoek waaronder de afknotting ten opzichte van de lange zijde is aangebracht, is verschillend. Op basis van deze hoek wordt een onderscheid gemaakt in symmetrische-, a-symmetrische, rechthoekige, ruitvormige en gebroken trapezia (Newell en Vroomans 1972).  Verder wordt er onderscheid gemaakt tussen smalle en brede trapezia. Onderzoek aan de hand van de lengte/breedte-index (lengte gedeeld door breedte in mm.) heeft uitgewezen dat in de loop van het Mesolithicum tot in het Neolithicum de trapezia steeds breder worden. Verder neemt het aandeel van de transversale spitsen toe en worden symmetrische trapezia steeds meer het dominante type.",,TRAPEZIU
https://data.cultureelerfgoed.nl/term/id/rn/ae1ed389-b397-42a2-a07f-e67ff441115c,,,,,Rechthoekige trapezium,,,,,,,,TRAPEZIU.RECHTHK,,Trapezium waarvan één van de geretoucheerde uiteinden loodrecht staat op lengterichting van het artefact.,TRAPEZIU.RECHTHK,,abr.artefact.2274,,,RECHTHK
https://data.cultureelerfgoed.nl/term/id/rn/d470ab37-4e68-428a-ad0d-ad5636100e3b,,,,,trapezium - smal,,,,,,,,TRAPEZIU.SMAL,,Trapezium waarvan de lengte (gemeten langs de langste ongeretoucheerde rand) minimaal twee maal de breedte is.,TRAPEZIU.SMAL,,abr.artefact.2276,,,SMAL
https://data.cultureelerfgoed.nl/term/id/rn/abd8a212-7a46-4eec-bf13-4b03071ba367,,,,,Zonhoven-spits,,,,,,,,SPITS.ZONHOVEN,,"Microlithische spits met een gedeeltelijke steile retouche (afknotting) waardoor het uiteinde van de kling of afslag is verwijderd. Dit type spits is vaak gemaakt van het distale deel van een (brede) kling of afslag. De retouche loopt vanaf de punt tot de tegenovergestelde rand van de afslag of kling. De basis is recht of concaaf geretoucheerd. Het verschil met B-spitsen is de retouche aan de basis, het verschil met mesolithische trapezia is soms moeilijk te maken.",SPITS.ZONHOVEN,Beuker 2010,abr.artefact.2095,,,ZONHOVEN
https://data.cultureelerfgoed.nl/term/id/rn/956c9ef9-8cf8-475d-8b9c-9f9f1c09d022,,,,,trapezium - breed,,,,,,,,TRAPEZIU.BREED,,Trapezium waarvan de breedte van het artefact de lengte overschrijdt.,TRAPEZIU.BREED,,abr.artefact.2273,,,BREED
https://data.cultureelerfgoed.nl/term/id/rn/2d848cab-1a55-4d71-9216-496702898902,,,,,trapezium - rhombisch,,,,,,,,TRAPEZIU.RHOMBISC,,Trapezium die meer de vorm van een parallellogram dan van een trapezium heeft.,TRAPEZIU.RHOMBISC,,abr.artefact.2275,,,RHOMBISC
https://data.cultureelerfgoed.nl/term/id/rn/7e6555c9-4306-4e81-ad74-278cdd4c412c,,,,priem,,,,,els,,,,PRIEM,,"Langwerpig gebruiksvoorwerp van been of metaal dat kan worden gebruikt om een klein, ondiep gaatje in een voorwerp te prikken.",PRIEM,Van Dale,abr.artefact.1605,,,PRIEM
https://data.cultureelerfgoed.nl/term/id/rn/ede7c470-abb2-4b88-b32b-9f191638851e,,,,schuurmiddel,,,,,haaievel,,,,SCHUURMI,,,SCHUURMI,,abr.artefact.1976,,,SCHUURMI
https://data.cultureelerfgoed.nl/term/id/rn/9278d385-3390-4f9f-a98a-f6acc638989d,,,,spijker,,,,,nagel,klinknagel,,,SPIJKER,,"Puntig staafje metaal, gewoonlijk van een kop voorzien, om iets stevig te bevestigen of aan het uitstekende deel iets op te hangen.",SPIJKER,Van Dale,abr.artefact.2036,,,SPIJKER
https://data.cultureelerfgoed.nl/term/id/rn/af946d93-4de5-4deb-a572-74b6e3884fb9,,,,,sierspijker,,,,,,,,SPIJKER.SIER,,,SPIJKER.SIER,,8164,,,
https://data.cultureelerfgoed.nl/term/id/rn/da975eaa-9fd2-4cf7-b6ad-5183aeef469c,,,,,siernagel,,,,,,,,SIERNAGEL,,,SIERNAGEL,,9009,,,
https://data.cultureelerfgoed.nl/term/id/rn/a1c9137c-2865-4066-8b21-573b509b1324,,,,tang,,,,,,,,,TANG,,"Gereedschap bestaand uit twee om één punt draaibare staven, die naar elkaar toe of van elkaar af bewogen kunnen worden, en dienend om iets aan te vatten, vast te houden, te knijpen, te knippen enz.",TANG,Van Dale,abr.artefact.2218,,,TANG
https://data.cultureelerfgoed.nl/term/id/rn/b5bb14a4-9793-434a-8a59-2ec1e04fc1d6,,,,Spitzhaue,,,,,,,,,SPITZHAU,,"Langwerpig, puntig, uit een rolsteen vervaardigd werktuig met een door pecking aangebracht zandlopervormig steelgat. In tegenstelling tot een Geroellkeule (zie aldaar) werd ook het oppervlak van de rolsteen bewerkt (gebouchareerd en soms geslepen).",SPITZHAU,Drenth/Niekus 2009; Hulst/Verlinde 1979,abr.artefact.2097,,,SPITZHAU
https://data.cultureelerfgoed.nl/term/id/rn/9c1f9928-ef66-4669-aeb8-cfb6313e0f54,,,,punch,,,,,,,,,PUNCH,,,PUNCH,,abr.artefact.1718,,,PUNCH
https://data.cultureelerfgoed.nl/term/id/rn/e4e65ca9-9555-4897-a34d-e07ace332483,,,,touw,,,,,koord,,,,TOUW,,Twee of meer strengen van natuur- of kunstvezel ineengevlochten.,TOUW,,abr.artefact.2271,,,TOUW
https://data.cultureelerfgoed.nl/term/id/rn/f0198c4c-305e-4ea1-9c7d-721754329dc1,,,,sluitpen,,,,,borgpen,,,,SLUITPEN,,,SLUITPEN,,abr.artefact.2008,,,SLUITPEN
https://data.cultureelerfgoed.nl/term/id/rn/d29082a3-3c4d-4af0-ab2e-208d90db7f46,,,,ladder,,,,,,,,,LADDER,,,LADDER,,9008,,,
https://data.cultureelerfgoed.nl/term/id/rn/24f96abd-ddc8-4d1f-b3d5-8a15febe4f60,,,,borstel,,,,,,,,,BORSTEL,,Bundel of bundels haren of vezels die in een houder of aan een blad van hout of een andere stof zijn vastgehecht.,BORSTEL,wikipedia.org,abr.artefact.0307,,,BORSTEL
https://data.cultureelerfgoed.nl/term/id/rn/69a57924-4bda-40ed-a78b-2b2ee973cb87,,,,ijskrab,,,,,ijsspoor,,,,IJSKRAB,,"Soort van spoor onder de schoenen, om gemakkelijk op het ijs te kunnen lopen.",IJSKRAB,,abr.artefact.0940,,,IJSKRAB
https://data.cultureelerfgoed.nl/term/id/rn/5fc9aee2-81ca-43a2-b04e-cee0f420aa38,,,,combinatiewerktuig,,,,,,,,,COMBIWRK,,Artefact waarbij door bewerking aan de beide uiteinden twee verschillende werktuigen in één object zijn verenigd (bijvoorbeeld een schrabber en een boor). Artefacten met aan de beide uiteinden hetzelfde typen werktuig (bijvoorbeeld een dubbelschrabber) worden hier niet toe gerekend. Bij de benoeming gaat het expliciet om de werktuigen aan de uiteinden; een schrabber-steker met één geretoucheerde zijde wordt niet schrabber-steker-geretoucheerde kling genoemd.,COMBIWRK,,abr.artefact.0365,,,COMBIWRK
https://data.cultureelerfgoed.nl/term/id/rn/694aaf5f-068a-4a5a-ae59-3a55d451abc2,,,,,steker-boor,,,,,,,,COMBIWRK.STEKER/B,,Werktuig met een stekeruiteinde en aan het andere uiteinde boor.,COMBIWRK.STEKER/B,,abr.artefact.0367,,,STEKER/B
https://data.cultureelerfgoed.nl/term/id/rn/847d9f0f-023a-4325-aaff-4601c61fc483,,,,,steker-schrabber,,,,,,,,COMBIWRK.STEKER/S,,Werktuig met aan één uiteinde een schabberkap en aan het andere uiteinde een steker.,COMBIWRK.STEKER/S,,abr.artefact.0368,,,STEKER/S
https://data.cultureelerfgoed.nl/term/id/rn/eef98851-d3e8-4c03-9b54-b123b34d9f32,,,,,schrabber-boor,,,,,,,,COMBIWRK.SCHRAB/B,,Werktuig met aan één uiteinde een schabberkap en aan het andere uiteinde boor.,COMBIWRK.SCHRAB/B,,abr.artefact.0366,,,SCHRAB/B
https://data.cultureelerfgoed.nl/term/id/rn/b9a3b6e4-aee5-413c-948c-71adb2426c84,,,,snuiter,,,,,,,,,SNUITER,,Werktuig om de verbrande pit van kaarsen af te knijpen.,SNUITER,Van Dale,abr.artefact.2010,,,SNUITER
https://data.cultureelerfgoed.nl/term/id/rn/8ace9f2b-8ae4-47f1-9878-7229a388b43d,,,,mes,,,,,,,,,MES,,"Gebruiksvoorwerp bestaande uit een aan één zijde gescherpt lemmet in een heft, met of zonder punt.",MES,Van Dale,abr.artefact.1353,,,MES
https://data.cultureelerfgoed.nl/term/id/rn/73812f98-98ba-42cf-adf4-32dc3d10d077,,,,,greepdoornmes,,,,Griffangelmesser,,,,MES.GREEPMES,,,MES.GREEPMES,,abr.artefact.1356,,,GREEPMES
https://data.cultureelerfgoed.nl/term/id/rn/7cde46e0-5244-43ab-8d95-c1e8e06053a4,,,,,snoeimes,,,,,,,,MES.SNOEIMES,,,MES.SNOEIMES,,abr.artefact.1362,,,SNOEIMES
https://data.cultureelerfgoed.nl/term/id/rn/4b533b2e-75a5-4ac3-837c-b1cfbe9f04c3,,,,,dolkmes,,,,,,,,MES.DOLKMES,,,MES.DOLKMES,,abr.artefact.1355,,,DOLKMES
