Word  actual_tag  prediction
R.  [R.]  O
Jansen  [Jansen]  O
,  [,]  O
gemeentelijk  [gemeente][lijk]  O
archeoloog  [archeoloog]  O
Oss  [Oss]  O
.  [.]  O

De  [de]  O
opdrachtgever  [opdracht][geef][er]  O
is  [zijn]  O
de  [de]  O
gemeente  [gemeente]  O
Oss  [Oss]  O
.  [.]  O

De  [de]  O
heer  [heer]  O
B.  [B.]  O
Kamink  [Kamink]  O
fungeert  [fungeer][t]  O
als  [als]  O
contactpersoon  [contact][persoon]  O
.  [.]  O

1  [1]  O
Jansen  [Jansen]  O
2011  [2011]  O
.  [.]  O

8  [8]  O

Oss-Horzak  [oss-horzak]  O
West  [West]  O

Administratieve  [administratief][e]  O
gegevens  [gegeven][s]  O
Datum  [datum]  O
veldwerk  [veld][werk]  O
:  [:]  O

5  [5]  O
september  [september]  O
2011  [2011]  O
tot  [tot]  O
en  [en]  O
met  [met]  O
16  [16]  O

september  [september]  B-PER
2011  [2011]  B-PER

Opdrachtgever  [opdracht][geef][er]  O
:  [:]  O
Uitvoerder  [uit][voer][der]  O
:  [:]  O

Gemeente  [gemeente]  O
Oss  [Oss]  O
(  [(]  O
contactpersoon  [contact][persoon]  O
:  [:]  O
B.  [B.]  O
Kamink  [Kamink]  O
)  [)]  O

Archeologisch  [archeologisch]  O
Onderzoek  [onder][zoek]  O
Leiden  [Leiden]  O
(  [(]  O
Archol  [ar][chol]  O
bv  [bv]  O
)  [)]  O

R.  [r.]  B-LOC
Jansen  [Jansen]  B-LOC
,  [,]  B-LOC
gemeente  [gemeente]  B-LOC
Oss  [Oss]  B-LOC

Bevoegd  [bevoegd]  O
gezag  [gezag]  O
:  [:]  O
Gemeente  [Gemeente]  O
:  [:]  O

Oss  [Oss]  B-LOC

Plaats  [plaats]  O
:  [:]  O

Oss  [Oss]  B-LOC

Provincie  [provincie]  O
:  [:]  O

Noord-Brabant  [Noord-Brabant]  B-LOC

Toponiem  [toponiem]  O
:  [:]  O

Horzak  [horzak]  O
West  [West]  O

Coördinaten  [coördineer][aat][en]  O
vindplaats  [vind][plaats]  O
:  [:]  O

164933  [164933]  O
/  [/]  O
421116  [421116]  O

165279  [165279]  O
/  [/]  O
421061  [421061]  O

164938  [164938]  O
/  [/]  O
420960  [420960]  O

165206  [165206]  O
/  [/]  O
420906  [420906]  O

Geomorfologie  [geo][morfologisch][ie]  O
:  [:]  O

Rand  [rand]  O
dekzandvlakte  [dekzandvlakte]  O
met  [met]  O
terrasvlakte  [terras][vlak][te]  O
.  [.]  O

Bodem  [bodem]  O
:  [:]  O

Hoge  [hoog][e]  O
bruine  [bruin][e]  O
enkeerdgronden  [enkeerd][grond][en]  O
(  [(]  O
bEZ21  [bEZ21]  O
)  [)]  O
.  [.]  O

Beheer  [beheer]  O
van  [van]  O
documentatie  [document][eer][atie]  O
en  [en]  O
vondsten  [vondst][en]  O
:  [:]  O
Provinciaal  [provincie][aal]  O
Depot  [Depot]  O
Noord-Brabant  [Noord-Brabant]  O
ARCHOL-code  [ARCHOL-code]  O
:  [:]  O

OHW1314  [OHW1314]  O

Archis-OMnr  [archis-omnr]  O
.  [.]  O

:  [:]  O

47772  [47772]  O

Oss-Horzak  [oss-horzak]  O
West  [West]  O
9  [9]  O

164900  [164900]  O

165000  [165000]  O

165100  [165100]  O

165200  [165200]  O

165300  [165300]  O

165400  [165400]  O

165100  [165100]  O

165200  [165200]  O

165300  [165300]  O

165400  [165400]  O

421200  [421200]  O
421100  [421100]  O
421000  [421000]  O

421000  [421000]  O

421100  [421100]  O

421200  [421200]  O

421300  [421300]  O

164800  [164800]  O

421300  [421300]  O

164700  [164700]  O

Horzak-Oost  [horzak-oost]  O

420900  [420900]  O
420800  [420800]  O

N  [n]  O

420700  [420700]  O

0  [0]  O

Figuur  [figuur]  O
1.2  [1.2]  O

164700  [164700]  O

100m  [100m]  O

164800  [164800]  O

Het  [het]  O
plangebied  [plan][gebied]  O
Horzak  [Horzak]  O
West  [West]  O
ten  [ten]  O
opzichte  [op][zicht]  O
van  [van]  O
Oss-Horzak  [Oss-Horzak]  O
Oost  [Oost]  O
.  [.]  O

164900  [164900]  O

165000  [165000]  O

420700  [420700]  O

420800  [420800]  O

420900  [420900]  O

Horzak-West  [horzak-west]  O

10  [10]  O

Oss-Horzak  [oss-horzak]  O
West  [West]  O

Oss-Horzak  [oss-horzak]  O
West  [West]  O
11  [11]  O

2  [2]  O
Doel  [Doel]  O
-  [-]  O
en  [en]  O
vraagstellingen  [vraag][stel][ing][en]  O
2.1  [2.1]  O
Inleiding  [in][leid][ing]  O
Ten  [ten]  O
behoeve  [behoef]  O
van  [van]  O
de  [de]  O
uitvoering  [uit][voer][ing]  O
van  [van]  O
het  [het]  O
archeologisch  [archeologisch]  O
onderzoek  [onder][zoek]  O
in  [in]  O
plangebied  [plan][gebied]  O
Oss-Horzak  [Oss-Horzak]  O
West  [West]  O
is  [zijn]  O
vooraf  [vooraf]  O
een  [een]  O
Programma  [programma]  O
van  [van]  O
Eisen  [eis][en]  O
(  [(]  O
PvE  [PvE]  O
)  [)]  O
opgesteld  [op][ge][stel][d]  O
.2  [.2]  O
Op  [op]  O
grond  [grond]  O
van  [van]  O
de  [de]  O
resultaten  [resulteer][aat][en]  O
van  [van]  O
naburige  [na][buur][ig][e]  O
archeologische  [archeologisch][e]  O
onderzoeken  [onder][zoek][en]  O
en  [en]  O
de  [de]  O
daarop  [daar][op]  O
gebaseerde  [ge][basis][eer][de]  O
archeologische  [archeologisch][e]  O
verwachtingen  [ver][wacht][ing][en]  O
is  [zijn]  O
een  [een]  O
aantal  [aan][tal]  O
onderzoeksvragen  [onderzoek][s][vraag][en]  O
geformuleerd  [ge][formuleer][d]  O
.  [.]  O

Daarnaast  [daar][naast]  O
zijn  [zijn]  O
in  [in]  O
het  [het]  O
PvE  [PvE]  O
voorwaarden  [voorwaarde][n]  O
gesteld  [ge][stel][d]  O
aan  [aan]  O
het  [het]  O
methodische  [methode][isch][e]  O
aspect  [aspect]  O
van  [van]  O
het  [het]  O
archeologische  [archeologisch][e]  O
veldwerk  [veld][werk]  O
.  [.]  O

2.2  [2.2]  O
Doelstelling  [doel][stel][ing]  O
Als  [als]  O
eerste  [een][ste]  O
heeft  [heb][t]  O
het  [het]  O
onderzoek  [onder][zoek]  O
de  [de]  O
vaststelling  [vast][stel][ing]  O
en  [en]  O
waardering  [waardeee][r][ing]  O
van  [van]  O
eventueel  [eventueel]  O
aanwezige  [aanwezig][e]  O
archeologische  [archeologisch][e]  O
resten  [rest][en]  O
tot  [tot]  O
doel  [doel]  O
.  [.]  O

De  [de]  O
resultaten  [resulteer][aat][en]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
Horzak  [Horzak]  O
West  [West]  O
2011  [2011]  O
moeten  [moet][en]  O
vervolgens  [vervolgens]  O
,  [,]  O
gezien  [gezien]  O
de  [de]  O
directe  [direct][e]  O
relatie  [relatie]  O
,  [,]  O
worden  [word][en]  O
geïnterpreteerd  [ge][interpreteer][d]  O
op  [op]  O
basis  [basis]  O
van  [van]  O
(  [(]  O
en  [en]  O
geïntegreerd  [ge][integreer][d]  O
met  [met]  O
)  [)]  O
de  [de]  O
resultaten  [resulteer][aat][en]  O
van  [van]  O
Oss-Horzak  [Oss-Horzak]  O
Oost  [Oost]  O
.  [.]  O

De  [de]  O
specifieke  [specifiek][e]  O
vraagstelling  [vraag][stel][ing]  O
die  [die]  O
hierbij  [hier][bij]  O
wordt  [word][t]  O
gesteld  [ge][stel][d]  O
is  [zijn]  O
:  [:]  O
Hoe  [hoe]  O
passen  [pas][en]  O
de  [de]  O
resultaten  [resulteer][aat][en]  O
van  [van]  O
het  [het]  O
onderzoek  [onder][zoek]  O
Horzak  [Horzak]  O
West  [West]  O
in  [in]  O
het  [het]  O
algemene  [al][gemeen][e]  O
beeld  [beeld]  O
van  [van]  O
het  [het]  O
verleden  [verlijden]  O
in  [in]  O
de  [de]  O
microregio  [micriesegio]  O
Horzak  [Horzak]  O
?  [?]  O

2.3  [2.3]  O
Vraagstellingen  [vraag][stel][ing][en]  O
Landschap  [Landschap]  O
Een  [een]  O
eerste  [een][ste]  O
aspect  [aspect]  O
van  [van]  O
het  [het]  O
onderzoek  [onder][zoek]  O
Horzak  [Horzak]  O
West  [West]  O
omvat  [om][vat]  O
een  [een]  O
beperkte  [be][perkt][e]  O
bestudering  [be][studeer][ing]  O
van  [van]  O
het  [het]  O
landschappelijke  [land][schap][elijk][e]  O
context  [context]  O
van  [van]  O
de  [de]  O
vindplaats  [vind][plaats]  O
.  [.]  O

Dit  [dit]  O
leidt  [leid][t]  O
tot  [tot]  O
de  [de]  O
volgende  [volg][end][e]  O
vraag  [vraag]  O
:  [:]  O
Hoe  [hoe]  O
is  [zijn]  O
de  [de]  O
archeologische  [archeologisch][e]  O
relevante  [relevant][e]  O
geologische  [geologisch][e]  O
,  [,]  O
geomorfologische  [geomorfologische]  O
en  [en]  O
bodemkundige  [bodem][kunde][ig][e]  O
opbouw  [opbouw]  O
van  [van]  O
de  [de]  O
ondergrond  [onder][grond]  O
in  [in]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
?  [?]  O

Archeologie  [archeologisch][ie]  O
De  [de]  O
doelstelling  [doel][stel][ing]  O
van  [van]  O
het  [het]  O
onderzoek  [onder][zoek]  O
is  [zijn]  O
het  [het]  O
onderzoeken  [onderzoeken]  O
van  [van]  O
de  [de]  O
bewoningsgeschiedenis  [be][wooning][s][geschied][enis]  O
en  [en]  O
landschapsgebruik  [land][schap][s][gebruik]  O
en  [en]  O
-  [-]  O
inrichting  [in][richt][ing]  O
,  [,]  O
diachroon  [diachroon]  O
en  [en]  O
synchroon  [synchroon]  O
voor  [voor]  O
de  [de]  O
betreffende  [be][tref][end][e]  O
perioden  [periode][n]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
Oss-Horzak  [Oss-Horzak]  O
(  [(]  O
1997  [1997]  O
-2008  [-2008]  O
)  [)]  O
.  [.]  O

Met  [met]  O
deze  [deze]  O
doelstelling  [doel][stel][ing]  O
worden  [word][en]  O
belangrijke  [belang][rijk][e]  O
onderzoeksthema’s  [onderzoek][s][thema][s]  O
omvat  [om][vat]  O
die  [die]  O
staan  [sta]  O
beschreven  [be][schref][en]  O
in  [in]  O
de  [de]  O
NOaA  [NOaA]  O
.3  [.3]  O
Van  [van]  O
het  [het]  O
voorgaande  [voor][ga][d][e]  O
onderzoek  [onder][zoek]  O
zijn  [zijn]  O
vraagstellingen  [vraag][stel][ing][en]  O
afgeleid  [af][ge][leid]  O
,  [,]  O
afgestemd  [af][ge][stem][d]  O
op  [op]  O
de  [de]  O
beperkte  [be][perkt][e]  O
omvang  [omvang]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
en  [en]  O
het  [het]  O
karterende  [karterende]  O
en  [en]  O
waarderende  [waardeee][r][end][e]  O
karakter  [karakter]  O
van  [van]  O
het  [het]  O
proefsleuvenonderzoek  [proef][sleuven][onderzoek]  O
:  [:]  O

·  [·]  O

·  [·]  O

·  [·]  O
·  [·]  O

In  [in]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
Horzak  [Horzak]  O
West  [West]  O
worden  [word][en]  O
erven  [erve][n]  O
uit  [uit]  O
de  [de]  O
bronstijd  [brons][tijd]  O
en  [en]  O
m.n.  [m.n.]  O
de  [de]  O
ijzertijd  [ijzer][tijd]  O
verwacht  [ver][wacht]  O
.  [.]  O

Liggen  [lig][en]  O
er  [er]  O
(huis)plattegronden  [(huis)plattegrond][en]  O
,  [,]  O
(paal)sporen  [(paal)sporen]  O
,  [,]  O
kuilen  [kuil][en]  O
en  [en]  O
/  [/]  O
of  [of]  O
waterputten  [water][put][en]  O
uit  [uit]  O
deze  [deze]  O
perioden  [periode][n]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
?  [?]  O

Is  [zijn]  O
er  [er]  O
sprake  [sprake]  O
van  [van]  O
clusters  [cluster][s]  O
van  [van]  O
kuilen  [kuil][en]  O
?  [?]  O

Liggen  [lig][en]  O
er  [er]  O
ook  [ook]  O
greppels  [greppel][s]  O
en  [en]  O
/  [/]  O
of  [of]  O
hekwerken  [hek][werk][en]  O
uit  [uit]  O
deze  [deze]  O
periode  [periode]  O
?  [?]  O

Zijn  [zijn]  O
er  [er]  O
'  [']  O
lege  [leeg][e]  O
'  [']  O

gebieden  [gebieed][en]  O
waar  [waar]  O
sporen  [spoor][en]  O
uit  [uit]  O
deze  [deze]  O
periode  [periode]  O
ontbreken  [ontbreek][en]  O
?  [?]  O

Zijn  [zijn]  O
eventuele  [eventueel][e]  O
prehistorische  [prehistorisch][e]  O
sporen  [spoor][en]  O
en  [en]  O
/  [/]  O
of  [of]  O
plattegronden  [plattegrond][en]  O
in  [in]  O
de  [de]  O
wegcunetten  [weg][cunetten]  O
(  [(]  O
en  [en]  O
proefsleuven  [proef][sleuf][en]  O
)  [)]  O
gelijktijdig  [gelijk][tijd][ig]  O
met  [met]  O
de  [de]  O
erven  [erve][n]  O
in  [in]  O
Horzak  [Horzak]  O
Oost  [Oost]  O
?  [?]  O

Of  [of]  O
is  [zijn]  O
er  [er]  O
sprake  [sprake]  O
van  [van]  O
perioden  [periode][n]  O
die  [die]  O
in  [in]  O
Horzak  [Horzak]  O
Oost  [Oost]  O
ontbreken  [ontbreek][en]  O
?  [?]  O

Herbergt  [herberg][t]  O
Horzak  [Horzak]  O
West  [West]  O
een  [een]  O
begrenzing  [be][grens][ing]  O
van  [van]  O
de  [de]  O
nederzettingssporen  [neder][zet][ing][s][spoor][en]  O
uit  [uit]  O
de  [de]  O
ijzertijd  [ijzer][tijd]  O
?  [?]  O

In  [in]  O
Horzak  [Horzak]  O
Oost  [Oost]  O
is  [zijn]  O
een  [een]  O
bijzonder  [bijzonder]  O
,  [,]  O
grotendeels  [groot][en][deel][s]  O
dubbel  [dubbel]  O
greppel  [greppel]  O
systeem  [systeem]  O
uit  [uit]  O
de  [de]  O
late  [laat][e]  O
ijzertijd  [ijzer][tijd]  O
vastgesteld  [vast][ge][stel][d]  O
.  [.]  O

Wat  [wat]  O
is  [zijn]  O
het  [het]  O
verloop  [ver][loop]  O
van  [van]  O
dit  [dit]  O
greppel  [greppel]  O
systeem  [systeem]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
?  [?]  O

Loopt  [loop][t]  O
deze  [deze]  O
door  [door]  O
en  [en]  O
hoe  [hoe]  O
is  [zijn]  O
het  [het]  O
verloop  [ver][loop]  O
in  [in]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
?  [?]  O

Is  [zijn]  O
er  [er]  O

2  [2]  O
Jansen  [Jansen]  O
2011  [2011]  O
.  [.]  O

3  [3]  O
Gerritsen  [Gerritsen]  O
,  [,]  O
Jongste  [jong][st][e]  O
&  [&]  O
Theunissen  [Theunissen]  O
2006  [2006]  O
.  [.]  O

12  [12]  O

·  [·]  O

·  [·]  O
·  [·]  O

·  [·]  O

·  [·]  O

·  [·]  O

Oss-Horzak  [oss-horzak]  O
West  [West]  O

een  [een]  O
opening  [open][ing]  O
?  [?]  O

Blijft  [blijf][t]  O
het  [het]  O
een  [een]  O
dubbele  [dubbel][e]  O
greppel  [greppel]  O
?  [?]  O

In  [in]  O
de  [de]  O
wegcunetten  [weg][cunetten]  O
:  [:]  O
wat  [wat]  O
is  [zijn]  O
de  [de]  O
diepte  [diep][te]  O
,  [,]  O
vorm  [vorm]  O
,  [,]  O
karakter  [karakter]  O
van  [van]  O
de  [de]  O
greppels  [greppel][s]  O
,  [,]  O
zijn  [zijn]  O
ze  [ze]  O
opnieuw  [opnieuw]  O
uitgegraven  [uit][ge][graaf][en]  O
,  [,]  O
zijn  [zijn]  O
er  [er]  O
aanwijzingen  [aan][wijs][ing][en]  O
voor  [voor]  O
flankerende  [flank][eer][end][e]  O
wallen  [wal][en]  O
?  [?]  O

Het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
herbergt  [herberg][t]  O
(  [(]  O
delen  [deel][en]  O
van  [van]  O
)  [)]  O
twee  [twee]  O
(  [(]  O
elkaar  [elkaar]  O
opvolgende  [op][volg][end][e]  O
)  [)]  O
nederzettingen  [neder][zet][ing][en]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
.  [.]  O

Van  [van]  O
beide  [beide]  O
is  [zijn]  O
een  [een]  O
(  [(]  O
groot  [groot]  O
)  [)]  O
deel  [deel]  O
opgegraven  [op][ge][graaf][en]  O
.  [.]  O

Hoe  [hoe]  O
ontwikkelt  [ont][wikkel][t]  O
de  [de]  O
bewoning  [be][woon][ing]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
zich  [zich]  O
in  [in]  O
westelijke  [west][elijk][e]  O
richting  [richt][ing]  O
?  [?]  O

Kunnen  [kan][en]  O
we  [we]  O
de  [de]  O
begrenzingen  [be][grens][ing][en]  O
van  [van]  O
de  [de]  O
Romeinse  [Romeins][e]  O
bewoning  [be][woon][ing]  O
vaststellen  [vast][stel][en]  O
?  [?]  O

Zijn  [zijn]  O
er  [er]  O
aanwijzingen  [aan][wijs][ing][en]  O
voor  [voor]  O
activiteiten  [actief][iteit][en]  O
in  [in]  O
het  [het]  O
gebied  [gebied]  O
anders  [anders]  O
dan  [dan]  O
bewoning  [be][woon][ing]  O
?  [?]  O

Is  [zijn]  O
er  [er]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
sprake  [sprake]  O
van  [van]  O
een  [een]  O
continue  [continu][e]  O
bewoning  [be][woon][ing]  O
in  [in]  O
de  [de]  O
ijzertijd  [ijzer][tijd]  O
en  [en]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
?  [?]  O

Belangrijk  [belang][rijk]  O
is  [zijn]  O
greep  [greep]  O
te  [te]  O
krijgen  [krijg][en]  O
op  [op]  O
het  [het]  O
verloop  [ver][loop]  O
van  [van]  O
de  [de]  O
verschillende  [verschillend][e]  O
Romeinse  [Romeins][e]  O
greppelsystemen  [greppel][systeem][en]  O
die  [die]  O
door  [door]  O
het  [het]  O
gebied  [gebied]  O
lopen  [loop][en]  O
.  [.]  O

Wat  [wat]  O
is  [zijn]  O
het  [het]  O
(  [(]  O
westelijke  [west][elijk][e]  O
)  [)]  O
verloop  [ver][loop]  O
van  [van]  O
het  [het]  O
greppelsysteem  [greppel][systeem]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
?  [?]  O

Sluiten  [sluit][en]  O
greppels  [greppel][s]  O
uit  [uit]  O
het  [het]  O
zuidelijke  [zuid][elijk][e]  O
en  [en]  O
noordelijke  [noordelijk][e]  O
deel  [deel]  O
op  [op]  O
elkaar  [elkaar]  O
aan  [aan]  O
?  [?]  O

Liggen  [lig][en]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
akkergronden  [akkergronden]  O
die  [die]  O
begrensd  [be][grens][d]  O
worden  [word][en]  O
door  [door]  O
greppels  [greppel][s]  O
?  [?]  O

In  [in]  O
de  [de]  O
wegcunetten  [weg][cunetten]  O
:  [:]  O
wat  [wat]  O
is  [zijn]  O
de  [de]  O
diepte  [diep][te]  O
,  [,]  O
vorm  [vorm]  O
,  [,]  O
karakter  [karakter]  O
van  [van]  O
de  [de]  O
greppels  [greppel][s]  O
,  [,]  O
zijn  [zijn]  O
ze  [ze]  O
opnieuw  [opnieuw]  O
uitgegraven  [uit][ge][graaf][en]  O
,  [,]  O
zijn  [zijn]  O
er  [er]  O
aanwijzingen  [aan][wijs][ing][en]  O
voor  [voor]  O
flankerende  [flank][eer][end][e]  O
wallen  [wal][en]  O
?  [?]  O

Wat  [wat]  O
is  [zijn]  O
de  [de]  O
inrichting  [in][richt][ing]  O
van  [van]  O
de  [de]  O
zone  [zone]  O
tussen  [tussen]  O
de  [de]  O
Romeinse  [Romeins][e]  O
bewoning  [be][woon][ing]  O
in  [in]  O
de  [de]  O
Horzak  [horzak]  O
en  [en]  O
de  [de]  O
(  [(]  O
vermoede  [vermoede]  O
)  [)]  O
Romeinse  [Romeins][e]  O
bewoningssporen  [be][wooning][s][spoor][en]  O
die  [die]  O
zijn  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
in  [in]  O
Horzak  [Horzak]  O
Zuid  [Zuid]  O
waar  [waar]  O
onder  [onder]  O
ander  [ander]  O
bronzen  [brons][en]  O
vaatwerk  [vaat][werk]  O
is  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
in  [in]  O
een  [een]  O
waterput  [water][put]  O
.  [.]  O

Zijn  [zijn]  O
het  [het]  O
fysiek  [fysiek]  O
gescheiden  [gescheid][en]  O
nederzettingen  [neder][zet][ing][en]  O
oftewel  [oftewel]  O
ligt  [lig][t]  O
er  [er]  O
in  [in]  O
de  [de]  O
Horzak  [horzak]  O
een  [een]  O
gebied  [gebied]  O
zonder  [zonder]  O
sporen  [spoor][en]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
?  [?]  O

Het  [het]  O
gebied  [gebied]  O
herbergt  [herberg][t]  O
ook  [ook]  O
bewoningssporen  [bewoningssporen]  O
uit  [uit]  O
de  [de]  O
late  [laat][e]  O
middeleeuwen  [middel][eeuw][en]  O
.  [.]  O

Loopt  [loop][t]  O
deze  [deze]  O
bewoning  [be][woon][ing]  O
door  [door]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
?  [?]  O

Hoe  [hoe]  O
kunnen  [kan][en]  O
eventuele  [eventueel][e]  O
bewoningssporen  [be][wooning][s][spoor][en]  O
worden  [word][en]  O
gekarakteriseerd  [ge][karakter][iseer][d]  O
?  [?]  O

Wat  [wat]  O
is  [zijn]  O
de  [de]  O
datering  [dateer][ing]  O
en  [en]  O
de  [de]  O
begrenzing  [be][grens][ing]  O
van  [van]  O
de  [de]  O
laatmiddeleeuwse  [laat][middel][eeuw][s][e]  O
nederzetting  [neder][zet][ing]  O
?  [?]  O

Afgezet  [af][ge][zet]  O
tegen  [tegen]  O
de  [de]  O
hoeveelheid  [hoeveelheid]  O
bewoningssporen  [bewoningssporen]  O
zijn  [zijn]  O
er  [er]  O
relatief  [relatief]  O
weinig  [weinig]  O
begravingen  [be][graaf][ing][en]  O
gevonden  [ge][vind][en]  O
uit  [uit]  O
de  [de]  O
verschillende  [verschillend][e]  O
bewoningsperioden  [be][wooning][s][periode][n]  O
.  [.]  O

Is  [zijn]  O
er  [er]  O
sprake  [sprake]  O
van  [van]  O
graven  [graf][en]  O
of  [of]  O
grafveld(en)  [graf][veld(en)]  O
in  [in]  O
het  [het]  O
westelijk  [west][elijk]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
plangebied  [plan][gebied]  O
?  [?]  O

Waar  [waar]  O
liggen  [lig][en]  O
die  [die]  O
,  [,]  O
uit  [uit]  O
welke  [welke]  O
periode(n)  [periode(n)]  O
?  [?]  O

Begravingen  [be][graaf][ing][en]  O
Indien  [indien]  O
grafmonumenten  [graf][monument][en]  O
(  [(]  O
graven  [graaf][en]  O
en  [en]  O
/  [/]  O
of  [of]  O
kringgreppels  [kring][greppel][s]  O
)  [)]  O
worden  [word][en]  O
aangetroffen  [aan][ge][tref][en]  O
:  [:]  O

·  [·]  O
·  [·]  O
·  [·]  O

Is  [zijn]  O
er  [er]  O
sprake  [sprake]  O
van  [van]  O
losse  [los][e]  O
graven  [graf][en]  O
of  [of]  O
een  [een]  O
grafveld  [graf][veld]  O
?  [?]  O

Zijn  [zijn]  O
de  [de]  O
randstructuren  [randstructuur][en]  O
van  [van]  O
de  [de]  O
graven  [graaf][en]  O
herkenbaar  [her][ken][baar]  O
?  [?]  O

Wat  [wat]  O
zijn  [zijn]  O
de  [de]  O
geschatte  [ge][schat][t][e]  O
diameters  [dia][meet][er][s]  O
van  [van]  O
de  [de]  O
aangetroffen  [aan][ge][tref][en]  O
grafmonumenten  [graf][monument][en]  O
?  [?]  O

Aan  [aan]  O
welke  [welke]  O
culturele  [cultuur][eel][e]  O
tradities(s)  [tradities(s)]  O
kunnen  [kan][en]  O
de  [de]  O
grondsporen  [grond][spoor][en]  O
en  [en]  O
het  [het]  O
archeologisch  [archeologisch]  O
materiaal  [materie][aal]  O
worden  [word][en]  O
toegeschreven  [toe][ge][schrijf][en]  O
en  [en]  O
wat  [wat]  O
zijn  [zijn]  O
de  [de]  O
argumenten  [argument][en]  O
?  [?]  O

Paleobotanie  [paleo][botanisch][ie]  O
Op  [op]  O
basis  [basis]  O
van  [van]  O
een  [een]  O
uitgebreid  [uitgebreid]  O
paleobotanische  [paleo][botanisch][e]  O
onderzoek  [onder][zoek]  O
in  [in]  O
Horzak  [Horzak]  O
Oost  [Oost]  O
beperkt  [beperkt]  O
het  [het]  O
zich  [zich]  O
hier  [hier]  O
tot  [tot]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
en  [en]  O
de  [de]  O
late  [laat][e]  O
middeleeuwen  [middel][eeuw][en]  O
,  [,]  O
met  [met]  O
de  [de]  O
volgende  [volg][end][e]  O
vraagstellingen  [vraag][stel][ing][en]  O
:  [:]  O

•  [•]  O
In  [in]  O
de  [de]  O
nabijgelegen  [nabij][gelegen]  O
nederzetting  [neder][zet][ing]  O
Oss-Westerveld  [oss-westerveld]  O
bevatten  [be][vat][en]  O
verschillende  [verschillend][e]  O
waterputten  [water][put][en]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
restanten  [rest][ant][en]  O
van  [van]  O
door  [door]  O
Romeinen  [Romeinen]  O
geïntroduceerde  [ge][introduceer][de]  O
kruiden  [kruid][en]  O
en  [en]  O
vruchten  [vrucht][en]  O
,  [,]  O
wijzend  [wijs][end]  O
op  [op]  O
een  [een]  O
‘  [']  O
romanisering  [romaniseer][ing]  O
‘  [']  O
van  [van]  O
de  [de]  O
eetgewoonten  [eet][gewoon][te][n]  O
.  [.]  O

Is  [zijn]  O
dat  [dat]  O
in  [in]  O
de  [de]  O
Romeinse  [Romeins][e]  O
bewoning  [be][woon][ing]  O
van  [van]  O
Horzak  [Horzak]  O
ook  [ook]  O
terug  [terug]  O
te  [te]  O
vinden  [vind][en]  O
?  [?]  O

•  [•]  O
Uit  [uit]  O
de  [de]  O
13e  [13e]  O
tot  [tot]  O
15e  [15e]  O
eeuw  [eeuw]  O
na  [na]  O
Chr.  [Chr.]  O
is  [zijn]  O
weinig  [weinig]  O
bekend  [bekend]  O
over  [over]  O
met  [met]  O
name  [naam]  O
de  [de]  O
vegetatie  [vegeteer][atie]  O
en  [en]  O
ook  [ook]  O
de  [de]  O
gewassen  [ge][was][en]  O
op  [op]  O
de  [de]  O
velden  [veld][en]  O
en  [en]  O
in  [in]  O
de  [de]  O
tuinen  [tuin][en]  O
.  [.]  O

Kunnen  [kan][en]  O
sporen  [spoor][en]  O
behorende  [be][hoor][end][e]  O
bij  [bij]  O
de  [de]  O
aangetoondeerven  [aan][ge][toondeerf][en]  O
in  [in]  O
Horzak  [Horzak]  O
West  [West]  O
uit  [uit]  O
deze  [deze]  O
periode  [periode]  O
daar  [daar]  O
verandering  [verander][ing]  O
inbrengen  [in][breng][en]  O
?  [?]  O

